epoch,frame,loss,walltime,memory,loss0,loss1,loss2,loss3,loss4,loss5
190,20,3.0112083,168.44840836524963,3334.04296875,0.22905824,0.023301873,1.2148454,1.2047986,0.10637822,0.09455941
200,21,3.1476386,173.60177278518677,3334.05859375,0.2233002,0.02349312,1.2467797,1.2289467,0.108506724,0.09627315
210,22,3.2600443,178.8888602256775,3334.06640625,0.21516553,0.023728704,1.2694666,1.2535847,0.11053084,0.09817749
220,23,3.3280046,183.84411072731018,3334.07421875,0.21138187,0.024048459,1.2752181,1.2791508,0.111182466,0.09979261
230,24,3.4217632,188.98060941696167,3334.0859375,0.20871556,0.024430143,1.2910968,1.2947501,0.11266538,0.10130973
240,25,3.5082822,194.27351665496826,3334.08984375,0.21460205,0.024994463,1.3159245,1.3029819,0.11465597,0.102025405
250,26,3.580917,199.36219692230225,3334.1796875,0.21317571,0.02561496,1.330871,1.3126422,0.11552046,0.102948695
260,27,3.6358988,204.5716609954834,3334.18359375,0.21321543,0.02633153,1.3433812,1.3288411,0.11591543,0.104450375
270,28,3.62719,209.8941307067871,3334.34375,0.20599917,0.027104383,1.3344599,1.3348181,0.1158105,0.10481339
280,29,3.676809,214.97592639923096,3334.35546875,0.20712781,0.027877776,1.34006,1.3432121,0.11643356,0.10545965
290,30,3.7323494,219.86903858184814,3399.109375,0.21314976,0.0286185,1.3538536,1.3491637,0.11753129,0.10601717
300,31,3.7847683,224.81186699867249,3399.12890625,0.21057138,0.029324288,1.3644176,1.3596863,0.11825686,0.10697653
310,32,3.8219826,230.00458884239197,3399.1328125,0.20923439,0.02999157,1.3743783,1.3627372,0.11883158,0.10737508
320,33,3.827688,234.91992664337158,3399.1953125,0.212833,0.030603671,1.3728665,1.365493,0.11800462,0.10729759
330,34,3.8509293,239.9026391506195,3399.203125,0.21523987,0.03114093,1.3739222,1.372599,0.118560225,0.10821378
340,35,3.8698423,245.07054495811462,3399.20703125,0.2112371,0.03163781,1.3832217,1.3773582,0.11887103,0.1083865
350,36,3.8882015,250.1561827659607,3334.65625,0.2096111,0.032079056,1.3855467,1.3794616,0.11926218,0.10877161
360,37,3.9210742,255.0151116847992,3399.41015625,0.21575737,0.032480136,1.3925959,1.382034,0.11976438,0.109210774
370,38,3.964266,260.1359944343567,3399.4140625,0.21612747,0.032835726,1.3968893,1.3911167,0.119989015,0.110094644
380,39,4.0032353,265.2757852077484,3334.68359375,0.2107505,0.033145197,1.3972287,1.4054112,0.119960845,0.111435175
390,40,4.039467,270.2993197441101,3399.4453125,0.20802367,0.03345999,1.4156455,1.4050747,0.11996409,0.1104152
400,41,3.9640572,275.3280289173126,3399.453125,0.21031259,0.033844594,1.3980426,1.3915341,0.120138444,0.109499
410,42,4.0613136,280.22487139701843,3473.5625,0.21815827,0.03403294,1.418118,1.4033769,0.12178409,0.11111553
420,43,4.0493717,285.2272298336029,3399.45703125,0.21269052,0.034253314,1.411402,1.4103467,0.12086048,0.11201039
430,44,4.0934434,290.0993549823761,3399.4609375,0.20678852,0.034503836,1.4142082,1.4211531,0.121221185,0.11296135
440,45,4.1332865,295.1605772972107,3399.46875,0.21064074,0.034743875,1.4264323,1.4192535,0.12204211,0.11105529
450,46,4.07057,300.21624088287354,3334.94921875,0.21744946,0.03502717,1.423263,1.4106009,0.12169953,0.111128666
460,47,4.042252,305.31864047050476,3334.94921875,0.21529134,0.03520911,1.4023443,1.4137028,0.120305896,0.11212734
470,48,4.148057,310.67019724845886,3334.95703125,0.20275663,0.035332378,1.4191165,1.4336452,0.12121315,0.11436233
480,49,4.182251,315.66211104393005,3334.71484375,0.2038922,0.0354714,1.4345431,1.431947,0.122970074,0.11441619
490,50,4.2369795,320.75593733787537,3334.71875,0.21047524,0.03599202,1.4478241,1.4384,0.12411719,0.112674184
500,51,4.1337943,326.13768124580383,3334.72265625,0.21470568,0.03583344,1.4244548,1.427362,0.12206361,0.113070026
