epoch,frame,loss,loss0,loss1,loss2,loss3,loss4,loss5,loss6,walltime,memory,vx_err_linf,vx_err_l1,vx_err_l2,vy_err_linf,vy_err_l1,vy_err_l2,vz_err_linf,vz_err_l1,vz_err_l2,p_err_linf,p_err_l1,p_err_l2,chi_err_linf,chi_err_l1,chi_err_l2
100,1,0.10062333,0.257655,0.09593738,0.10651891,0.115350924,0.014845616,0.00883246,0.009096253,115.40377855300903,2745.80078125,0.9344835,0.081784,0.13681692957863115,0.45801318,0.013067358,0.03536173090722479,0.44077703,0.012843344,0.03385353469870104,0.89791745,0.056730065,0.08444659156211794,0.9932971,0.023220163,0.12627790324461569
150,1,0.08076369,0.22696185,0.09383436,0.102038026,0.09905716,0.011705431,0.005380543,0.007554969,133.0004551410675,2745.80078125,0.9111583,0.07215327,0.12715165680590795,0.4493776,0.013363603,0.03521137915265091,0.43466124,0.01309281,0.0337187787138487,0.89354473,0.05663714,0.08323543977709814,0.99328685,0.023222376,0.1262762364423837
200,1,0.06795415,0.20775948,0.0869225,0.09548948,0.08916792,0.008653206,0.006295711,0.007137834,151.26397371292114,2745.80078125,0.8960468,0.063336946,0.11891428365775175,0.44687882,0.014207574,0.035549178350146614,0.43220523,0.013708684,0.034094604110530655,0.89677256,0.05656844,0.08397314362500514,0.9932714,0.02322518,0.1262736624435029
250,1,0.062225625,0.19877565,0.08254202,0.0911004,0.086721085,0.0069509796,0.003797322,0.004255491,169.48914861679077,2745.80078125,0.894112,0.05927323,0.11499890418282116,0.44665682,0.015220395,0.035953082782686586,0.43216315,0.014472034,0.03453848223391851,0.8894756,0.055060696,0.08348861181188091,0.9932582,0.023227265,0.12627141291727592
300,1,0.058770016,0.19301252,0.0787546,0.08734501,0.08727365,0.0049984674,0.0035759793,0.0055022794,187.26328992843628,2746.05078125,0.89504296,0.05650541,0.11228242736462425,0.44381234,0.01560664,0.03600705499684062,0.4309668,0.01487588,0.03460780820464614,0.8845571,0.052961547,0.08232403061688015,0.9932446,0.02322919,0.1262690748426268
350,1,0.05669118,0.19029732,0.076730065,0.084936,0.085530385,0.006063747,0.003496851,0.0034711526,205.4603123664856,2746.05078125,0.893184,0.053755205,0.10930771120246309,0.43991905,0.015855929,0.03599063991093126,0.4290126,0.01508218,0.034612608079398845,0.87614447,0.051162843,0.08159603174109957,0.9932296,0.023231253,0.12626639005997825
400,1,0.055271495,0.18904896,0.07512069,0.082998216,0.08340722,0.0043520317,0.0031909007,0.0037780092,223.5668489933014,2746.05078125,0.89154255,0.051273987,0.1066225003291043,0.4357939,0.0160085,0.03599693389208126,0.42613116,0.015211838,0.03466894759555879,0.87373006,0.05033825,0.0811779079499188,0.9932128,0.023233507,0.1262633806753078
450,1,0.05421066,0.1877235,0.073902376,0.08123631,0.08289902,0.0038050907,0.0028439956,0.003851741,241.64032125473022,2746.05078125,0.8930368,0.049220957,0.10462488233993777,0.43108705,0.016014999,0.03588371177703429,0.42169893,0.015250814,0.03461593093842771,0.86899185,0.04911067,0.0804385500087615,0.99319184,0.023236262,0.12625961146735099
500,1,0.05342074,0.18671098,0.07254225,0.07983037,0.08298938,0.003881241,0.0032197782,0.003436948,259.53548884391785,2746.05078125,0.89622843,0.047636703,0.1030246318442143,0.42785695,0.0162236,0.03594837283393395,0.4198884,0.015404546,0.03465504304598213,0.86366975,0.048328564,0.08020808850236574,0.99316746,0.023239398,0.12625517826272212
550,1,0.052759405,0.18581913,0.07178102,0.07853182,0.08293674,0.0037374694,0.003263453,0.0027873702,277.46818113327026,2746.05078125,0.8984929,0.04658851,0.10161597421373011,0.4257929,0.01633514,0.036029135322508454,0.42023575,0.015527598,0.03475932890693831,0.8625659,0.04801044,0.079969198296853,0.99313843,0.023243057,0.12624988181750743
600,1,0.05226828,0.18493007,0.071058944,0.07747094,0.083600976,0.003324059,0.0030850586,0.0028894125,295.2768061161041,2746.05078125,0.90115494,0.04613992,0.10082528885742767,0.4237973,0.01637313,0.036011353180438015,0.41971356,0.015587109,0.034783432985829664,0.8613275,0.047883753,0.0797563840658025,0.9931098,0.023246588,0.12624462941285203
650,1,0.05184239,0.18402386,0.0704032,0.07659751,0.084449664,0.0033013504,0.0021128578,0.0025899704,312.9108214378357,2746.05078125,0.9041208,0.045850784,0.10004066612718975,0.42232007,0.016447058,0.03602887359889968,0.41846275,0.015663393,0.03479708382739118,0.86165166,0.048555013,0.07995434242337031,0.99307704,0.023250565,0.12623856526939647
700,1,0.051555544,0.18354087,0.069915704,0.07598446,0.08476292,0.0028737173,0.00225246,0.00289287,331.19774079322815,2746.30078125,0.9059082,0.045845315,0.09956644105325099,0.42141578,0.016405625,0.03597671226331539,0.4177054,0.015662652,0.03475737460424974,0.86393535,0.04934659,0.0802818822943473,0.9930497,0.023253808,0.12623348946065382
750,1,0.051281083,0.18330368,0.069047935,0.07504254,0.085205205,0.0030951505,0.0023337617,0.0026240142,349.1527609825134,2746.30078125,0.9085307,0.045978583,0.09922475515049697,0.4201608,0.016330227,0.0358828828645054,0.41617206,0.0156423,0.03467300875388666,0.8651665,0.050281677,0.08056237759776912,0.99301535,0.023257773,0.1262270632530442
800,1,0.051080998,0.18272549,0.06870313,0.07458015,0.085953444,0.00338209,0.0022200632,0.0023895092,367.4258966445923,2746.30078125,0.91044134,0.046086773,0.09891408058403156,0.41858822,0.016264627,0.03580502083831512,0.414387,0.015597602,0.034593693994418175,0.86617374,0.050819367,0.08075267759591633,0.992984,0.023261324,0.12622116797119962
850,1,0.050883748,0.18239109,0.06826409,0.074007764,0.0863564,0.0035238077,0.0020837567,0.0024319873,385.712185382843,2746.30078125,0.9118885,0.046147395,0.09849833773164043,0.41698152,0.016171625,0.03568048982269436,0.41229022,0.015535142,0.03448611063093857,0.86466455,0.050957903,0.08073860031301862,0.9929446,0.023265706,0.1262136859529602
900,1,0.050721824,0.18230107,0.067661375,0.07335481,0.086659275,0.002780816,0.0021649941,0.0026261099,403.722772359848,2746.30078125,0.9127565,0.046018686,0.09801681711331516,0.4156524,0.01610358,0.035581089743226164,0.41080883,0.015489195,0.034390323309482836,0.8646178,0.050964475,0.08056976715938291,0.9929039,0.023270154,0.12620591569530457
950,1,0.050543975,0.18219128,0.06713262,0.07270338,0.08681228,0.0030434995,0.00216156,0.0027251376,421.5931646823883,2746.30078125,0.91327214,0.045639366,0.09725806597556276,0.41389227,0.01601922,0.035475353913321954,0.40979648,0.015428836,0.03429503901103324,0.8628576,0.050766505,0.08034958708100812,0.99284965,0.023275996,0.1261955472275296
1000,1,0.050376132,0.18187493,0.06671862,0.07219068,0.08725981,0.0029593578,0.0022458755,0.0025868837,439.46937012672424,2746.30078125,0.91529316,0.04507505,0.0964164087161367,0.41135064,0.015939446,0.03533239246613946,0.40836602,0.015334132,0.034151655009564554,0.8599396,0.05028124,0.08004474816576784,0.99278957,0.023282386,0.12618401176728933
1050,1,0.05018706,0.18195914,0.06587719,0.07121095,0.08744347,0.0029439635,0.002106624,0.002767635,457.65142726898193,2746.30078125,0.91652477,0.0442601,0.0951811266156799,0.40776592,0.015855648,0.035173779329504065,0.40630573,0.015209905,0.03398242121319968,0.8565714,0.049537245,0.07936525250736601,0.9927125,0.023290474,0.12616905026182101
1100,1,0.049972236,0.18194848,0.065022334,0.07021466,0.0876864,0.0027648588,0.00246594,0.0025208036,475.1985766887665,2746.30078125,0.917758,0.043336667,0.09374085520806887,0.40285057,0.015745282,0.03497115557275908,0.40306386,0.015067154,0.033783496552612396,0.8522948,0.048527356,0.07858807888388154,0.99261576,0.023300517,0.1261501077943138
1150,1,0.049709678,0.18193556,0.06362674,0.068753794,0.08840178,0.002815329,0.0019968178,0.0026252242,493.98238015174866,2746.30078125,0.92066544,0.042451303,0.09221613790722423,0.3964214,0.01564336,0.03475540009431212,0.39822343,0.01492869,0.033584000245534526,0.8446792,0.047338903,0.07749957741633691,0.99249077,0.023313321,0.1261254547042892
1200,1,0.049390443,0.18161453,0.06247784,0.067365475,0.089133926,0.003077761,0.0021522567,0.0024612888,512.2919807434082,2746.30078125,0.9224466,0.041917004,0.09073642219755193,0.38884073,0.015560417,0.03457100835196828,0.39197323,0.014794363,0.033400588287010445,0.8385813,0.046187762,0.07629868454518682,0.9923457,0.023327945,0.12609649833652628
1250,1,0.048998114,0.18176045,0.06065387,0.06532085,0.0894155,0.0030011663,0.0020732398,0.0026669637,530.3803040981293,2746.30078125,0.9237317,0.041800432,0.08967331601341189,0.38180387,0.015440149,0.03441968006816885,0.38568637,0.014663223,0.03326310322333541,0.8288721,0.04500897,0.07484066922013158,0.99219525,0.02334284,0.12606609474914077
1300,1,0.04854556,0.18117815,0.059203148,0.06364042,0.09025304,0.0028622462,0.0024165038,0.0022973376,548.5030562877655,2746.30078125,0.9271907,0.04193719,0.08898026744080062,0.3745426,0.015286401,0.03429552442448336,0.37909475,0.014498939,0.03316548612322549,0.8201804,0.043963645,0.07354912023701314,0.9920166,0.02336023,0.12602952095366643
1350,1,0.048085306,0.18065612,0.057933725,0.062180024,0.0905817,0.0034907183,0.0020528762,0.002134819,566.7427198886871,2746.30078125,0.92957234,0.04208084,0.08878712138862288,0.36995277,0.015136822,0.03426682400464761,0.37418526,0.014376102,0.033164201389062356,0.8106309,0.043334566,0.07256197414507472,0.99188155,0.023373071,0.12600146646299068
1400,1,0.047559176,0.18004473,0.057264112,0.06129558,0.089947976,0.0027791632,0.0018716141,0.0022090022,585.1441433429718,2746.30078125,0.9312732,0.04228145,0.08881367654813029,0.36629578,0.014950481,0.034257770653028166,0.3694998,0.014271153,0.03318321283098248,0.8049321,0.043103576,0.07172781020116892,0.9917573,0.023384608,0.1259752761420289
1450,1,0.04710904,0.1795858,0.056253828,0.060131308,0.08979299,0.0024288984,0.0020498028,0.0021982146,603.3373517990112,2746.30078125,0.93228185,0.04227784,0.08885046518631491,0.36267668,0.014790922,0.03428856164816775,0.36526126,0.014131186,0.03322610690851493,0.79866266,0.042813037,0.07091794021593265,0.9916441,0.023394963,0.1259512025605732
