x,y,z
0.007751937984496124,0.46923076923076923,0.2846153846153846
0.007751937984496124,0.5615384615384615,0.7
0.007751937984496124,0.5769230769230769,0.3153846153846154
0.007751937984496124,0.5769230769230769,0.36153846153846153
0.007751937984496124,0.6076923076923076,0.6384615384615384
0.007751937984496124,0.6538461538461539,0.3769230769230769
0.007751937984496124,0.7461538461538462,0.6846153846153846
0.023255813953488372,0.34615384615384615,0.7769230769230769
0.023255813953488372,0.4076923076923077,0.3153846153846154
0.023255813953488372,0.5307692307692308,0.823076923076923
0.023255813953488372,0.5769230769230769,0.5
0.023255813953488372,0.6230769230769231,0.2692307692307692
0.023255813953488372,0.6846153846153846,0.4230769230769231
0.023255813953488372,0.6846153846153846,0.6384615384615384
0.023255813953488372,0.7923076923076923,0.7
0.03875968992248062,0.23846153846153847,0.7
0.03875968992248062,0.25384615384615383,0.34615384615384615
0.03875968992248062,0.2692307692307692,0.33076923076923076
0.03875968992248062,0.43846153846153846,0.5923076923076923
0.03875968992248062,0.7307692307692307,0.23846153846153847
0.05426356589147287,0.2846153846153846,0.33076923076923076
0.05426356589147287,0.2846153846153846,0.4076923076923077
0.05426356589147287,0.36153846153846153,0.34615384615384615
0.05426356589147287,0.4076923076923077,0.6538461538461539
0.05426356589147287,0.45384615384615384,0.8384615384615385
0.05426356589147287,0.5461538461538461,0.23846153846153847
0.05426356589147287,0.6230769230769231,0.7
0.05426356589147287,0.8692307692307693,0.5
0.06976744186046512,0.11538461538461539,0.5615384615384615
0.06976744186046512,0.2076923076923077,0.7461538461538462
0.06976744186046512,0.2846153846153846,0.19230769230769232
0.06976744186046512,0.36153846153846153,0.7615384615384615
0.06976744186046512,0.4076923076923077,0.2076923076923077
0.06976744186046512,0.4230769230769231,0.823076923076923
0.06976744186046512,0.43846153846153846,0.19230769230769232
0.06976744186046512,0.43846153846153846,0.46923076923076923
0.06976744186046512,0.46923076923076923,0.5307692307692308
0.06976744186046512,0.5153846153846153,0.8692307692307693
0.06976744186046512,0.5461538461538461,0.11538461538461539
0.06976744186046512,0.5615384615384615,0.3923076923076923
0.06976744186046512,0.5769230769230769,0.19230769230769232
0.06976744186046512,0.6076923076923076,0.46923076923076923
0.06976744186046512,0.7461538461538462,0.6076923076923076
0.08527131782945736,0.11538461538461539,0.4076923076923077
0.08527131782945736,0.16153846153846155,0.33076923076923076
0.08527131782945736,0.16153846153846155,0.5769230769230769
0.08527131782945736,0.36153846153846153,0.9
0.08527131782945736,0.3923076923076923,0.5307692307692308
0.08527131782945736,0.43846153846153846,0.7307692307692307
0.08527131782945736,0.5153846153846153,0.9307692307692308
0.08527131782945736,0.5307692307692308,0.5615384615384615
0.08527131782945736,0.7461538461538462,0.23846153846153847
0.10077519379844961,0.08461538461538462,0.5923076923076923
0.10077519379844961,0.1,0.6076923076923076
0.10077519379844961,0.25384615384615383,0.8384615384615385
0.10077519379844961,0.3923076923076923,0.17692307692307693
0.10077519379844961,0.46923076923076923,0.6384615384615384
0.10077519379844961,0.6230769230769231,0.4076923076923077
0.10077519379844961,0.7307692307692307,0.33076923076923076
0.11627906976744186,0.13076923076923078,0.3769230769230769
0.11627906976744186,0.23846153846153847,0.7769230769230769
0.11627906976744186,0.3,0.2076923076923077
0.11627906976744186,0.34615384615384615,0.23846153846153847
0.11627906976744186,0.7153846153846154,0.6846153846153846
0.13178294573643412,0.13076923076923078,0.6538461538461539
0.13178294573643412,0.19230769230769232,0.6230769230769231
0.13178294573643412,0.2076923076923077,0.7461538461538462
0.13178294573643412,0.2692307692307692,0.7307692307692307
0.13178294573643412,0.33076923076923076,0.5307692307692308
0.13178294573643412,0.36153846153846153,0.8538461538461538
0.13178294573643412,0.4230769230769231,0.6846153846153846
0.13178294573643412,0.46923076923076923,0.5769230769230769
0.13178294573643412,0.46923076923076923,0.7615384615384615
0.13178294573643412,0.4846153846153846,0.3153846153846154
0.13178294573643412,0.6846153846153846,0.2230769230769231
0.13178294573643412,0.7,0.23846153846153847
0.13178294573643412,0.7461538461538462,0.7461538461538462
0.13178294573643412,0.7923076923076923,0.13076923076923078
0.13178294573643412,0.7923076923076923,0.2846153846153846
0.13178294573643412,0.7923076923076923,0.5769230769230769
0.13178294573643412,0.8076923076923077,0.3
0.13178294573643412,0.8076923076923077,0.5
0.14728682170542637,0.2230769230769231,0.5923076923076923
0.14728682170542637,0.4076923076923077,0.06923076923076923
0.14728682170542637,0.6384615384615384,0.43846153846153846
0.14728682170542637,0.7307692307692307,0.46923076923076923
0.14728682170542637,0.7923076923076923,0.5923076923076923
0.14728682170542637,0.8076923076923077,0.8076923076923077
0.14728682170542637,0.9153846153846154,0.36153846153846153
0.16279069767441862,0.13076923076923078,0.7769230769230769
0.16279069767441862,0.17692307692307693,0.25384615384615383
