epoch,frame,loss,loss0,loss1,loss2,loss3,walltime,memory,vx_err_linf,vx_err_l1,vx_err_l2,vy_err_linf,vy_err_l1,vy_err_l2,vz_err_linf,vz_err_l1,vz_err_l2,p_err_linf,p_err_l1,p_err_l2,chi_err_linf,chi_err_l1,chi_err_l2
0,1,0.016126292,0.12698933,0.0,0.0,0.0,49.334617376327515,2505.5390625,1.0732246426631336,0.14712545406884447,0.23005976961660757,0.5171820745807605,0.02216481442898354,0.04651547710808979,0.5171822411533525,0.02216484434696909,0.046515480392139305,0.9018439384576671,0.058831532330062504,0.09307991024377263,0.0,0.0,0.0
1,1,0.016126292,0.12698933,0.0,0.0,0.0,50.24908995628357,2519.765625,1.0732246426631336,0.14712545406884447,0.23005976961660757,0.5171820745807605,0.02216481442898354,0.04651547710808979,0.5171822411533525,0.02216484434696909,0.046515480392139305,0.9018439384576671,0.058831532330062504,0.09307991024377263,0.0,0.0,0.0
2,1,0.015807303,0.12507261,0.00081085577,0.00081085577,0.012760362,50.94957113265991,2554.52734375,1.0586483863879566,0.1472143674924697,0.22841279739192102,0.5171820745807605,0.02216481442898354,0.04651547710808979,0.5171822411533525,0.02216484434696909,0.046515480392139305,0.9012987823857732,0.058706349940051875,0.09291705302068304,0.0,0.0,0.0
3,1,0.015807303,0.12507261,0.00081085577,0.00081085577,0.012760362,51.36164164543152,2554.9765625,1.0586483863879566,0.1472143674924697,0.22841279739192102,0.5171820745807605,0.02216481442898354,0.04651547710808979,0.5171822411533525,0.02216484434696909,0.046515480392139305,0.9012987823857732,0.058706349940051875,0.09291705302068304,0.0,0.0,0.0
4,1,0.015784694,0.12491298,0.000869717,0.00086971663,0.013413797,52.17832016944885,2555.48828125,1.057675936608446,0.14720833490698945,0.22829113736126652,0.5171688845465365,0.02216067365991973,0.04651182781908945,0.5171690511073052,0.022160703571073196,0.04651183109232044,0.901211865542344,0.05869990047193387,0.09291454198245794,0.0,0.0,0.0
5,1,0.015784694,0.12491298,0.000869717,0.00086971663,0.013413797,52.553762912750244,2555.48828125,1.057675936608446,0.14720833490698945,0.22829113736126652,0.5171688845465365,0.02216067365991973,0.04651182781908945,0.5171690511073052,0.022160703571073196,0.04651183109232044,0.901211865542344,0.05869990047193387,0.09291454198245794,0.0,0.0,0.0
6,1,0.015708314,0.124404676,0.0022064992,0.0022064943,0.014901402,53.63551926612854,2555.48828125,1.0548890022326831,0.14717514229003179,0.22774325097999856,0.5169516106169436,0.022105521118021793,0.04645674147657638,0.5169517772768472,0.022105550765396813,0.04645674465891581,0.9002439362861954,0.05871128373865393,0.09303232455885724,0.0,0.0,0.0
7,1,0.015708314,0.124404676,0.0022064992,0.0022064943,0.014901402,54.01060128211975,2555.48828125,1.0548890022326831,0.14717514229003179,0.22774325097999856,0.5169516106169436,0.022105521118021793,0.04645674147657638,0.5169517772768472,0.022105550765396813,0.04645674465891581,0.9002439362861954,0.05871128373865393,0.09303232455885724,0.0,0.0,0.0
8,1,0.015481588,0.12279368,0.005261078,0.005261052,0.018653179,54.95152449607849,2555.48828125,1.0471888569880847,0.14692801842635436,0.22607579530968278,0.5162648678295778,0.022014799611614778,0.04631592202693822,0.5162650349260388,0.022014829379429755,0.04631592509036946,0.8970808372300856,0.058767534340649505,0.09346010726757868,0.0,0.0,0.0
9,1,0.015481588,0.12279368,0.005261078,0.005261052,0.018653179,55.327725648880005,2555.48828125,1.0471888569880847,0.14692801842635436,0.22607579530968278,0.5162648678295778,0.022014799611614778,0.04631592202693822,0.5162650349260388,0.022014829379429755,0.04631592509036946,0.8970808372300856,0.058767534340649505,0.09346010726757868,0.0,0.0,0.0
10,1,0.0154474685,0.12260888,0.005100654,0.0051006433,0.019039363,56.12607789039612,2555.48828125,1.0460839656878833,0.1468806066540214,0.22581706010355201,0.5160968753979074,0.021988331506442835,0.04628258309519466,0.5160970420869148,0.02198836161219729,0.04628258644492314,0.8966141151663654,0.05878317014876987,0.0935379541844136,0.0,0.0,0.0
11,1,0.0154474685,0.12260888,0.005100654,0.0051006433,0.019039363,56.54669904708862,2555.48828125,1.0460839656878833,0.1468806066540214,0.22581706010355201,0.5160968753979074,0.021988331506442835,0.04628258309519466,0.5160970420869148,0.02198836161219729,0.04628258644492314,0.8966141151663654,0.05878317014876987,0.0935379541844136,0.0,0.0,0.0
12,1,0.015404039,0.12231057,0.0055731805,0.005573177,0.019545857,57.485450744628906,2555.48828125,1.0448248175670032,0.14680077233618338,0.2254586900015575,0.5158561840424778,0.021976539925297082,0.04625579290146793,0.5158563525941303,0.021976569664208537,0.0462557959201268,0.8960759266678981,0.05882756319312322,0.09367498080921313,0.0,0.0,0.0
13,1,0.015404039,0.12231057,0.0055731805,0.005573177,0.019545857,57.859901666641235,2555.48828125,1.0448248175670032,0.14680077233618338,0.2254586900015575,0.5158561840424778,0.021976539925297082,0.04625579290146793,0.5158563525941303,0.021976569664208537,0.0462557959201268,0.8960759266678981,0.05882756319312322,0.09367498080921313,0.0,0.0,0.0
14,1,0.015270445,0.12132704,0.007843268,0.007843172,0.02066785,58.958938121795654,2555.48828125,1.0407255081225757,0.14646220803420948,0.224232265409512,0.5145876625091301,0.02176844793884702,0.046016485689930435,0.5145878120850852,0.02176847799992805,0.0460164888953045,0.8946765721243612,0.05901921410463842,0.09416723824975788,0.0,0.0,0.0
15,1,0.015270445,0.12132704,0.007843268,0.007843172,0.02066785,59.337809801101685,2555.48828125,1.0407255081225757,0.14646220803420948,0.224232265409512,0.5145876625091301,0.02176844793884702,0.046016485689930435,0.5145878120850852,0.02176847799992805,0.0460164888953045,0.8946765721243612,0.05901921410463842,0.09416723824975788,0.0,0.0,0.0
16,1,0.01520808,0.12091357,0.00862509,0.0086238785,0.020957666,60.14798450469971,2555.48828125,1.038907924084795,0.1462981876927511,0.22365120344094855,0.5138469472066032,0.021716994926806742,0.04590475639831948,0.5138472229767671,0.021717022139580617,0.0459047583724882,0.8941233665150397,0.05911746684839106,0.09439137957457767,0.0,0.0,0.0
17,1,0.01520808,0.12091357,0.00862509,0.0086238785,0.020957666,60.52475380897522,2555.48828125,1.038907924084795,0.1462981876927511,0.22365120344094855,0.5138469472066032,0.021716994926806742,0.04590475639831948,0.5138472229767671,0.021717022139580617,0.0459047583724882,0.8941233665150397,0.05911746684839106,0.09439137957457767,0.0,0.0,0.0
18,1,0.015167864,0.12068455,0.008962994,0.008962104,0.021034481,61.53019976615906,2555.48828125,1.0378308085490588,0.1461861667104265,0.2232753564071856,0.5134736300450282,0.021663848616470242,0.04583139920108882,0.513473711168774,0.021663881419506224,0.04583140325796369,0.8938073957738273,0.05918743557940152,0.09452947418903486,0.0,0.0,0.0
19,1,0.015167864,0.12068455,0.008962994,0.008962104,0.021034481,61.905333280563354,2555.48828125,1.0378308085490588,0.1461861667104265,0.2232753564071856,0.5134736300450282,0.021663848616470242,0.04583139920108882,0.513473711168774,0.021663881419506224,0.04583140325796369,0.8938073957738273,0.05918743557940152,0.09452947418903486,0.0,0.0,0.0
20,1,0.015109515,0.1203705,0.009501579,0.009501486,0.02097377,62.84710693359375,2555.48828125,1.0362785247851733,0.14600837524465277,0.22271022382567873,0.5127952928659039,0.021544036103664503,0.045720528486836456,0.5127955027449956,0.021544067518040225,0.04572053414740908,0.8934012040895216,0.05930098423236243,0.09471317058661899,0.0,0.0,0.0
21,1,0.015109515,0.1203705,0.009501579,0.009501486,0.02097377,63.22093653678894,2555.48828125,1.0362785247851733,0.14600837524465277,0.22271022382567873,0.5127952928659039,0.021544036103664503,0.045720528486836456,0.5127955027449956,0.021544067518040225,0.04572053414740908,0.8934012040895216,0.05930098423236243,0.09471317058661899,0.0,0.0,0.0
22,1,0.015024059,0.11980581,0.010406569,0.010406705,0.021307943,64.16440558433533,2555.48828125,1.0336951402713184,0.1457111594897012,0.22179457545078188,0.5116591040049212,0.021421483420458614,0.04554649906825152,0.5116591285508206,0.02142148178937345,0.04554648004753631,0.8930052802366011,0.05948536531435616,0.09488736731800582,0.0,0.0,0.0
23,1,0.015024059,0.11980581,0.010406569,0.010406705,0.021307943,64.53978157043457,2555.48828125,1.0336951402713184,0.1457111594897012,0.22179457545078188,0.5116591040049212,0.021421483420458614,0.04554649906825152,0.5116591285508206,0.02142148178937345,0.04554648004753631,0.8930052802366011,0.05948536531435616,0.09488736731800582,0.0,0.0,0.0
