epoch,frame,loss,loss0,loss1,loss2,loss3,walltime,memory,vx_err_linf,vx_err_l1,vx_err_l2,vy_err_linf,vy_err_l1,vy_err_l2,p_err_linf,p_err_l1,p_err_l2,chi_err_linf,chi_err_l1,chi_err_l2
73,8,1.1629486258472368e-27,3.145964696987252e-14,9.375989008500826e-15,9.237427590552444e-15,0.0,197.7339870929718,499.5234375,1.7763568394002505e-15,4.027262793885843e-16,5.623284542818672e-16,8.81239525796218e-16,1.1747727347154192e-16,1.64850682633425e-16,2.7547408798511697e-15,3.6580164553557985e-16,4.904897797353422e-16,0.0,0.0,0.0
74,8,1.1597326588239805e-27,3.134330344758078e-14,9.377227705258697e-15,9.455029792686013e-15,0.0,200.18430018424988,499.5234375,3.469446951953614e-15,8.595168135932244e-16,1.2874932733834455e-15,2.248201624865942e-15,1.680113403769442e-16,3.2171008473824805e-16,2.4702462297909733e-15,4.1469407080480526e-16,5.71795053494345e-16,0.0,0.0,0.0
75,8,1.179410426198612e-27,3.1680812020160245e-14,9.335769069002272e-15,9.411694418761296e-15,0.0,202.8048017024994,470.77734375,2.886579864025407e-15,3.597304782748167e-16,5.208038057668138e-16,7.216449660063518e-16,1.2452141916552663e-16,1.7102394596938681e-16,2.1649348980190553e-15,3.362843832121809e-16,4.740462994292618e-16,0.0,0.0,0.0
76,8,1.1814102205535968e-27,3.176442115864257e-14,9.275675501090742e-15,9.29481645910462e-15,0.0,205.19301104545593,472.0625,3.3306690738754696e-15,6.07779793924008e-16,9.17443838989829e-16,1.5404344466674047e-15,1.576687291748914e-16,2.356022747503944e-16,2.275957200481571e-15,3.60000419044534e-16,5.008904305842587e-16,0.0,0.0,0.0
77,8,1.1741084736021546e-27,3.163135026315165e-14,9.340529469166512e-15,9.290891419428096e-15,0.0,207.5521535873413,494.52734375,1.9984014443252818e-15,3.868502455290305e-16,5.573016695058694e-16,1.159364488093062e-15,1.2387101837052013e-16,1.851165169316862e-16,1.9984014443252818e-15,3.404652348955606e-16,4.57831670709084e-16,0.0,0.0,0.0
78,8,1.1505421447293435e-27,3.123721386157866e-14,9.431540922551865e-15,9.264159471941916e-15,0.0,209.97051668167114,499.5234375,2.886579864025407e-15,6.596611648939785e-16,9.577447638817522e-16,1.4155343563970746e-15,1.9412334284035845e-16,2.8055319128070573e-16,2.3869795029440866e-15,3.561696277449807e-16,5.019427764408292e-16,0.0,0.0,0.0
79,8,1.1668757139043239e-27,3.1517884857107935e-14,9.399649564354327e-15,9.227417629312317e-15,0.0,212.38467597961426,499.5234375,2.886579864025407e-15,3.6367076310437253e-16,5.020763342080015e-16,9.43689570931383e-16,1.316792191919938e-16,1.849866726401275e-16,2.6367796834847468e-15,3.3985098098317654e-16,4.986805912765221e-16,0.0,0.0,0.0
80,9,1.1665301132716365e-27,3.1620291572854873e-14,9.065759148918021e-15,9.192349273884714e-15,0.0,214.91701579093933,499.5234375,3.4416913763379853e-15,8.471718678031093e-16,1.2674339722721583e-15,2.0712598303163077e-15,1.5313793358354785e-16,2.8077995253972975e-16,2.4424906541753444e-15,3.322259399245343e-16,4.666175131731737e-16,0.0,0.0,0.0
81,9,1.1804477515084728e-27,3.1752688048572134e-14,9.184656164791831e-15,9.373187522560744e-15,0.0,217.32600235939026,470.77734375,4.440892098500626e-15,4.372008416467651e-16,6.910178793897128e-16,9.992007221626409e-16,1.5379828292171645e-16,2.075610967520287e-16,2.6645352591003757e-15,4.2200902381696754e-16,5.724701465978151e-16,0.0,0.0,0.0
82,9,1.2012909177695106e-27,3.2041737787760455e-14,9.341259122901036e-15,9.346594850999626e-15,0.0,219.7438883781433,472.0625,4.6629367034256575e-15,7.722531281441597e-16,1.0888326137310195e-15,2.2724877535296173e-15,1.8900728713837887e-16,3.233853926220607e-16,2.463307335887066e-15,3.473355794744692e-16,4.920760658193145e-16,0.0,0.0,0.0
83,9,1.217664614734967e-27,3.2170862307495525e-14,9.693074012605222e-15,9.420432543853176e-15,0.0,222.16081500053406,494.52734375,2.6645352591003757e-15,4.3587873879511937e-16,6.149109048854244e-16,9.107298248878237e-16,1.741223685248537e-16,2.4034256888338327e-16,2.220446049250313e-15,3.812784374042975e-16,5.027409774040973e-16,0.0,0.0,0.0
84,9,1.235037675321165e-27,3.2500743059947805e-14,9.466659066967922e-15,9.440431239207954e-15,0.0,224.62661719322205,499.5234375,2.4424906541753444e-15,5.433773847102456e-16,7.599104409296579e-16,1.2975731600306517e-15,1.3599142457623125e-16,2.0050026132476013e-16,2.886579864025407e-15,5.725639010424517e-16,7.478854647373721e-16,0.0,0.0,0.0
85,9,1.2295545921542786e-27,3.2427265317846593e-14,9.467793611170385e-15,9.401486068518288e-15,0.0,227.20285844802856,499.5234375,2.6645352591003757e-15,5.310710537870481e-16,7.56519169293678e-16,9.43689570931383e-16,1.4351961829757635e-16,1.9542995223498599e-16,1.9984014443252818e-15,3.1658468121676e-16,4.466947893005533e-16,0.0,0.0,0.0
86,9,1.2336457334571863e-27,3.24319274682982e-14,9.656294397385803e-15,9.411258824368114e-15,0.0,230.15284252166748,499.5234375,3.552713678800501e-15,9.474466031583055e-16,1.3552398037394087e-15,2.6067472833068983e-15,2.0111693852411285e-16,3.688357281927463e-16,2.886579864025407e-15,4.237383203718831e-16,5.894650058941854e-16,0.0,0.0,0.0
87,9,1.216898473138397e-27,3.2199715378614977e-14,9.738855265936553e-15,9.232090813229833e-15,0.0,232.68282675743103,470.77734375,2.4424906541753444e-15,3.7326074467167273e-16,5.238602895674892e-16,1.27675647831893e-15,2.0300820472285645e-16,2.7643598168164654e-16,2.7200464103316335e-15,3.2041258114604814e-16,4.66637277280265e-16,0.0,0.0,0.0
88,9,1.1525492879621291e-27,3.116721890966535e-14,9.828026461782335e-15,9.195849567366464e-15,0.0,235.30061721801758,472.0625,2.525757381022231e-15,7.083145464208191e-16,9.561054689213225e-16,2.2863655413374318e-15,1.5099234910938347e-16,2.787840379283674e-16,2.789435349370706e-15,3.9459529193929345e-16,5.543913957846191e-16,0.0,0.0,0.0
89,9,1.2122597304412745e-27,3.2137626229952267e-14,9.68648203249025e-15,9.252284938295084e-15,0.0,237.73496794700623,494.52734375,2.3869795029440866e-15,5.154496620200715e-16,7.506807011613721e-16,1.4710455076283324e-15,1.6586024007768343e-16,2.528265996821258e-16,2.3245294578089215e-15,3.110229075839228e-16,4.486005251151362e-16,0.0,0.0,0.0
90,10,1.1919251818518443e-27,3.1832846965256995e-14,9.64800762202248e-15,9.247214978779772e-15,0.0,240.2521984577179,499.5234375,3.774758283725532e-15,6.144884083694772e-16,8.970000372925406e-16,1.0547118733938987e-15,1.700370381647109e-16,2.3206569056868596e-16,2.942091015256665e-15,5.605582064903161e-16,7.408766464687454e-16,0.0,0.0,0.0
91,10,1.1690690524278629e-27,3.1381124137060235e-14,9.659946920606975e-15,9.538318814829693e-15,0.0,243.04521942138672,499.5234375,1.9984014443252818e-15,4.1464489679300947e-16,5.84650152600629e-16,1.115427195053087e-15,1.2979945774903102e-16,1.8849620670763495e-16,2.3314683517128287e-15,3.4455147475144637e-16,4.765358975671043e-16,0.0,0.0,0.0
92,10,1.1985683366461996e-27,3.18630895544646e-14,9.742566069593337e-15,9.401822539804563e-15,0.0,245.6650607585907,499.5234375,2.942091015256665e-15,7.220282845107212e-16,1.0461138173825264e-15,2.1371793224034263e-15,1.487736519188161e-16,2.8396086028583027e-16,2.3314683517128287e-15,3.3896551813249465e-16,4.652701397378279e-16,0.0,0.0,0.0
93,10,1.1679080781502676e-27,3.142500519383996e-14,9.53291600230603e-15,9.460477747470106e-15,0.0,248.0991132259369,470.77734375,2.6645352591003757e-15,5.226775641477105e-16,7.439951015470564e-16,9.992007221626409e-16,1.9288661001995747e-16,2.510734651428261e-16,2.4702462297909733e-15,4.142051492865766e-16,5.767316344480205e-16,0.0,0.0,0.0
94,10,1.1633764972106512e-27,3.1352027543906526e-14,9.619340797484605e-15,9.375241261889002e-15,0.0,250.46644401550293,472.0625,4.884981308350689e-15,4.676807660108537e-16,7.656336788556219e-16,1.5334955527634975e-15,1.5549421272778227e-16,2.3454852472232866e-16,2.886579864025407e-15,4.804680005435072e-16,6.317450314813175e-16,0.0,0.0,0.0
95,10,1.1581043667808502e-27,3.129515306204396e-14,9.518211212656227e-15,9.387300832260361e-15,0.0,252.87708854675293,494.52734375,2.4424906541753444e-15,4.964534229822825e-16,7.248267304038635e-16,1.016547956922409e-15,1.3803555930437783e-16,1.9819137871920925e-16,2.0539125955565396e-15,3.18896056079048e-16,4.5336856032107425e-16,0.0,0.0,0.0
96,10,1.1936345998066586e-27,3.1839058978337254e-14,9.664480983371675e-15,9.30089944589595e-15,0.0,255.29306721687317,499.5234375,3.1225022567582528e-15,7.706054031939388e-16,1.1193736134586954e-15,1.6896206656014101e-15,1.6703596878396508e-16,2.788053288054622e-16,2.4980018054066022e-15,3.421617312826048e-16,4.889274712614267e-16,0.0,0.0,0.0
97,10,1.2214908447488805e-27,3.232090485906006e-14,9.515765279537116e-15,9.289788209922984e-15,0.0,257.7114953994751,500.390625,4.218847493575595e-15,4.58996952071946e-16,7.285867290305759e-16,8.049116928532385e-16,2.059127863176684e-16,2.785367686830937e-16,1.9984014443252818e-15,2.92988387438197e-16,4.184929428040644e-16,0.0,0.0,0.0
98,10,1.2000636920089484e-27,3.202564755635676e-14,9.523239521001131e-15,9.150382485481742e-15,0.0,260.20538115501404,500.390625,2.3592239273284576e-15,3.6214012960903056e-16,5.602584173554017e-16,1.8006429680639258e-15,1.8087172291184232e-16,2.769418773627948e-16,2.1649348980190553e-15,3.256547335597255e-16,4.429281202206111e-16,0.0,0.0,0.0
99,10,1.1612312768566223e-27,3.142758685589333e-14,9.235435707703536e-15,9.393869733010859e-15,0.0,262.55595302581787,471.64453125,4.385380947269368e-15,8.940002068261206e-16,1.4343655581275433e-15,1.835337437583462e-15,2.0284200580653414e-16,3.2278353489545837e-16,2.942091015256665e-15,5.727628515280936e-16,8.095684814980821e-16,0.0,0.0,0.0
100,11,1.1249351165997655e-27,3.0881116180116405e-14,9.17069234039349e-15,9.337568316631826e-15,0.0,264.9397006034851,472.9296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
