epoch,frame,loss,loss0,loss1,loss2,loss3,loss4,loss5,loss6,walltime,memory,vx_err_linf,vx_err_l1,vx_err_l2,vy_err_linf,vy_err_l1,vy_err_l2,vz_err_linf,vz_err_l1,vz_err_l2,p_err_linf,p_err_l1,p_err_l2,chi_err_linf,chi_err_l1,chi_err_l2
13,1,1.0918946,0.4052099,0.19636376,0.1613909,0.33979306,0.7821885,0.27086505,0.24989563,202.2536907196045,9558.05078125,1.2809918,0.055768635,0.12419313175614238,0.37646398,0.008488507,0.022957213257218546,0.3689237,0.007405503,0.019896887554496062,0.76980907,0.030951018,0.052255188515794145,0.9933071,0.014955739,0.08963106211407257
14,1,0.6435544,0.39713553,0.16285461,0.13239588,0.32480288,0.50838196,0.23302346,0.15342206,203.0968906879425,9558.05078125,1.2829945,0.055541836,0.1242053545020978,0.38260695,0.00797337,0.022664443951394487,0.368235,0.0069650016,0.019623955118801224,0.77020085,0.030934917,0.05215767482139326,0.9933071,0.01495574,0.08963106211407257
15,1,0.6435544,0.39713553,0.16285461,0.13239588,0.32480288,0.50838196,0.23302346,0.15342206,203.3955855369568,9558.05078125,1.2829945,0.05554184,0.1242053545020978,0.38260695,0.00797337,0.022664443951394487,0.368235,0.0069650016,0.019623955118801224,0.77020085,0.030934917,0.05215767482139326,0.9933071,0.01495574,0.08963106211407257
16,1,0.4966012,0.39554498,0.14050102,0.12646739,0.32262808,0.39893088,0.15934101,0.12564442,204.07381677627563,9558.17578125,1.282694,0.055511437,0.12412355542086623,0.3788873,0.008013443,0.022910799932502616,0.36875638,0.00698998,0.019665723790206365,0.77043945,0.030922716,0.052095443340937075,0.99330705,0.01495574,0.08963106211407257
17,1,0.4966012,0.39554498,0.14050102,0.12646739,0.32262808,0.39893088,0.15934101,0.12564442,204.37404370307922,9558.17578125,1.282694,0.055511437,0.12412355542086623,0.3788873,0.008013443,0.022910799932502616,0.36875638,0.00698998,0.019665723790206365,0.77043945,0.030922716,0.052095443340937075,0.99330705,0.01495574,0.08963106211407257
18,1,0.36225545,0.39436415,0.12663618,0.11886816,0.31805256,0.24028802,0.08250115,0.10422961,205.2485330104828,9558.17578125,1.2797362,0.055507187,0.12384154656173285,0.3805125,0.007853586,0.022853149303949293,0.36969316,0.007061674,0.019828430912162038,0.77089167,0.030896368,0.05197903526593101,0.99330705,0.014955743,0.08963105691876093
19,1,0.36225545,0.39436415,0.12663618,0.11886816,0.31805256,0.24028802,0.08250115,0.10422961,205.53892040252686,9558.17578125,1.2797362,0.055507187,0.12384154656173285,0.3805125,0.007853586,0.022853149303949293,0.36969316,0.007061674,0.019828430912162038,0.77089167,0.030896368,0.05197903526593101,0.99330705,0.014955743,0.08963105691876093
20,1,0.31834012,0.3890096,0.12146594,0.122921415,0.31648797,0.16521382,0.065286174,0.07365773,206.38249444961548,9558.17578125,1.2780805,0.05544143,0.12366772500724466,0.38006553,0.0079054665,0.022893029017955396,0.36864284,0.0069347955,0.019708997334891953,0.7712682,0.030873815,0.05188250815536782,0.99330705,0.014955744,0.08963105691876093
21,1,0.31834012,0.3890096,0.12146594,0.122921415,0.31648797,0.16521382,0.065286174,0.07365773,206.6840784549713,9558.17578125,1.2780805,0.05544143,0.12366772500724466,0.38006553,0.0079054665,0.022893029017955396,0.36864284,0.0069347955,0.019708997334891953,0.7712682,0.030873815,0.05188250815536782,0.99330705,0.014955744,0.08963105691876093
22,1,0.29747325,0.3881365,0.12031172,0.11356559,0.31483722,0.12208701,0.051772155,0.052375205,207.54519367218018,9558.17578125,1.27624,0.055405438,0.12349448835109823,0.37965512,0.007904674,0.02288959625970894,0.36886036,0.0069525666,0.019753634736047233,0.7716378,0.030851664,0.051784490511556314,0.993307,0.014955745,0.08963105691876093
23,1,0.29747325,0.3881365,0.12031172,0.11356559,0.31483722,0.12208701,0.051772155,0.052375205,207.83090162277222,9558.17578125,1.27624,0.055405438,0.12349448835109823,0.37965512,0.007904674,0.02288959625970894,0.36886036,0.0069525666,0.019753634736047233,0.7716378,0.030851664,0.051784490511556314,0.993307,0.014955745,0.08963105691876093
24,1,0.2831519,0.3842383,0.12056127,0.114428416,0.3121192,0.08800501,0.041748874,0.03126826,208.66786336898804,9558.17578125,1.2742682,0.055301026,0.12337945844083756,0.37932163,0.0078249,0.022832059077041153,0.36867183,0.0069000153,0.019684835896586008,0.7722242,0.030817935,0.05163239407337356,0.993307,0.014955748,0.08963105691876093
25,1,0.2831519,0.3842383,0.12056127,0.114428416,0.3121192,0.08800501,0.041748874,0.03126826,208.95995044708252,9558.17578125,1.2742682,0.055301026,0.12337946221505805,0.37932163,0.0078249,0.022832059077041153,0.36867183,0.0069000153,0.019684835896586008,0.7722242,0.030817935,0.05163239407337356,0.993307,0.014955748,0.08963105691876093
26,1,0.27733922,0.38249436,0.12037654,0.1146444,0.3106883,0.074165694,0.028333684,0.023934806,209.6660349369049,9558.17578125,1.2728591,0.05526007,0.12322010229308553,0.37916547,0.0078047016,0.022835954201855656,0.36823052,0.0068528224,0.019640580781175216,0.7726366,0.030794395,0.05152720458912951,0.993307,0.014955748,0.08963105691876093
27,1,0.27733922,0.38249436,0.12037654,0.1146444,0.3106883,0.074165694,0.028333684,0.023934806,209.9808828830719,9558.17578125,1.2728591,0.05526007,0.12322010229308553,0.37916547,0.0078047016,0.022835954201855656,0.36823052,0.0068528224,0.019640580781175216,0.7726366,0.030794395,0.05152720458912951,0.993307,0.014955748,0.08963105691876093
28,1,0.27005702,0.379068,0.11833101,0.11364519,0.30792364,0.05843796,0.019765858,0.028711945,210.8461353778839,9558.17578125,1.2698989,0.055167075,0.12285872864556216,0.37911534,0.007779901,0.02282792487838426,0.36890244,0.006871943,0.019661318294813795,0.7734614,0.030747624,0.05132006924554575,0.99330693,0.01495575,0.08963105691876093
29,1,0.27005702,0.379068,0.11833101,0.11364519,0.30792364,0.05843796,0.019765858,0.028711945,211.13492560386658,9558.17578125,1.2698989,0.055167075,0.12285872864556216,0.37911534,0.007779901,0.02282792487838426,0.36890244,0.006871943,0.019661318294813795,0.7734614,0.030747624,0.05132006924554575,0.99330693,0.01495575,0.08963105691876093
30,1,0.26652455,0.37658572,0.11778047,0.112626314,0.30595362,0.058762457,0.021573251,0.024995826,211.81588673591614,9558.17578125,1.2679217,0.05511983,0.12266401111443055,0.37922645,0.0077689514,0.022827434028022144,0.3683396,0.0068658176,0.019665959097149924,0.77398306,0.030718422,0.05119081767201224,0.99330693,0.014955754,0.08963105172344898
31,1,0.26652455,0.37658572,0.11778047,0.112626314,0.30595362,0.058762457,0.021573251,0.024995826,212.11301183700562,9558.17578125,1.2679217,0.05511983,0.12266401111443055,0.37922645,0.0077689514,0.022827434028022144,0.3683396,0.0068658176,0.019665959097149924,0.77398306,0.030718422,0.05119081767201224,0.99330693,0.014955754,0.08963105172344898
32,1,0.2618352,0.37235233,0.11681596,0.111664444,0.30243555,0.06720111,0.024070885,0.022613136,212.95759439468384,9558.17578125,1.2637886,0.055020917,0.12228542447879451,0.37932086,0.0077472744,0.02283916947346671,0.36856395,0.0068227327,0.019652297011088397,0.77491903,0.030667046,0.05096196608738566,0.9933069,0.014955755,0.08963104652813673
33,1,0.2618352,0.37235233,0.11681596,0.111664444,0.30243555,0.06720111,0.024070885,0.022613136,213.2625126838684,9558.17578125,1.2637886,0.055020913,0.12228542447879451,0.37932086,0.0077472744,0.02283916947346671,0.36856395,0.0068227327,0.019652297011088397,0.77491903,0.030667046,0.05096196608738566,0.9933069,0.014955755,0.08963104652813673
34,1,0.25472924,0.36544764,0.11565388,0.11059028,0.29668185,0.0760319,0.02810938,0.03130613,214.09496879577637,9558.17578125,1.2581719,0.05482611,0.12170155712899977,0.37931114,0.0077037457,0.022822327283205473,0.36847082,0.0068235407,0.019654767800568594,0.7766428,0.030576892,0.0505515736691041,0.9933068,0.014955796,0.08963104133282418
35,1,0.25472924,0.36544764,0.11565388,0.11059028,0.29668185,0.0760319,0.02810938,0.03130613,214.39389419555664,9558.17578125,1.2581719,0.05482611,0.12170155712899977,0.37931114,0.0077037457,0.022822327283205473,0.36847082,0.0068235407,0.019654767800568594,0.7766428,0.030576892,0.0505515736691041,0.9933068,0.014955796,0.08963104133282418
36,1,0.24591361,0.35570064,0.11482982,0.109198645,0.28874773,0.09425173,0.03209356,0.03149248,215.28734278678894,9558.42578125,1.2502077,0.05456911,0.12088513863528963,0.37880793,0.007676748,0.02282095763972064,0.36842313,0.006760973,0.019622519448046435,0.77908313,0.030459609,0.049998350973056487,0.9933067,0.014955843,0.08963101535625692
37,1,0.24591361,0.35570064,0.11482982,0.109198645,0.28874773,0.09425173,0.03209356,0.03149248,215.57617378234863,9558.42578125,1.2502077,0.054569114,0.12088513863528963,0.37880793,0.007676748,0.02282095763972064,0.36842313,0.006760973,0.019622519448046435,0.77908313,0.030459609,0.049998350973056487,0.9933067,0.014955843,0.08963101535625692
38,1,0.23349057,0.34288046,0.11364152,0.10733993,0.2756402,0.109531015,0.039492086,0.044194177,216.4190456867218,9558.42578125,1.236055,0.054279204,0.11945368721744218,0.37846434,0.007600922,0.022840727882601088,0.3682812,0.006698223,0.01962412418881589,0.782786,0.030305328,0.04922545421444303,0.9933066,0.014955894,0.0896309945749977
39,1,0.23349057,0.34288046,0.11364152,0.10733993,0.2756402,0.109531015,0.039492086,0.044194177,216.71363735198975,9558.42578125,1.236055,0.054279197,0.11945368721744218,0.37846434,0.007600922,0.022840727882601088,0.3682812,0.006698223,0.01962412418881589,0.782786,0.030305328,0.04922545421444303,0.9933066,0.014955894,0.0896309945749977
40,1,0.22279435,0.3333834,0.11311464,0.1069145,0.26434028,0.117301166,0.044236843,0.042801585,217.53340339660645,9558.42578125,1.2249519,0.05401839,0.11831938962050689,0.37781212,0.0075512202,0.022871844499663188,0.3687691,0.0066537424,0.01963276632392142,0.7860733,0.030195724,0.04861369494518477,0.99330646,0.014955949,0.08963097379373364
41,1,0.22279435,0.3333834,0.11311464,0.1069145,0.26434028,0.117301166,0.044236843,0.042801585,217.8251757621765,9558.42578125,1.2249519,0.05401839,0.11831938962050689,0.37781212,0.0075512202,0.022871844499663188,0.3687691,0.0066537424,0.01963276632392142,0.7860733,0.030195724,0.04861369494518477,0.99330646,0.014955949,0.08963097379373364
42,1,0.21024776,0.3251422,0.1129716,0.105405726,0.2516016,0.11756846,0.042366188,0.041674186,218.6573145389557,9558.42578125,1.2102458,0.053621907,0.11675231715185992,0.37806952,0.0074918196,0.02287214734650139,0.3685497,0.0065933024,0.019614643637271896,0.79001766,0.030103154,0.04797603028497154,0.9933063,0.01495601,0.08963096340309981
43,1,0.21024776,0.3251422,0.1129716,0.105405726,0.2516016,0.11756846,0.042366188,0.041674186,218.95823979377747,9558.42578125,1.2102458,0.053621907,0.11675231715185992,0.37806952,0.0074918196,0.02287214734650139,0.3685497,0.0065933024,0.019614643637271896,0.79001766,0.030103154,0.04797603028497154,0.9933063,0.01495601,0.08963096340309981
44,1,0.19789399,0.31877223,0.114681825,0.10475251,0.23892207,0.10848711,0.03890339,0.0422676,219.79933905601501,9558.42578125,1.1953918,0.05332537,0.11515618759060414,0.3791685,0.007503874,0.022911643403169674,0.36882576,0.0065648565,0.019609152880014757,0.79393846,0.030058336,0.047445118390997014,0.9933061,0.014956055,0.08963094262182854
45,1,0.19789399,0.31877223,0.114681825,0.10475251,0.23892207,0.10848711,0.03890339,0.0422676,220.1448209285736,9558.42578125,1.1953918,0.05332537,0.11515619163434065,0.3791685,0.007503874,0.022911643403169674,0.36882576,0.0065648565,0.019609152880014757,0.79393846,0.030058336,0.047445118390997014,0.9933061,0.014956055,0.08963094262182854
46,1,0.1862409,0.31642714,0.113259144,0.104396895,0.22704734,0.08987964,0.040370606,0.033612162,221.00853943824768,9558.42578125,1.1827116,0.05280042,0.11383678838584511,0.38009918,0.0074911364,0.022952906332603894,0.36910558,0.0065491833,0.019644833147896446,0.7976396,0.03006469,0.04703995618128058,0.9933059,0.014956116,0.08963091144991259
47,1,0.1862409,0.31642714,0.113259144,0.104396895,0.22704734,0.08987964,0.040370606,0.033612162,221.29389595985413,9558.42578125,1.1827116,0.052800428,0.11383678838584511,0.38009918,0.0074911364,0.022952906332603894,0.36910558,0.0065491833,0.019644833147896446,0.7976396,0.03006469,0.04703995618128058,0.9933059,0.014956116,0.08963091144991259
48,1,0.17961858,0.31632406,0.114064634,0.103384726,0.22035946,0.066752315,0.040775638,0.03437579,222.11888647079468,9558.42578125,1.1755471,0.052555695,0.11305607828114249,0.3814526,0.0075203795,0.023027497061331507,0.3690369,0.00650674,0.019664826934152637,0.7996781,0.030085737,0.046843538057332594,0.99330586,0.014956145,0.08963090105927153
49,1,0.17961858,0.31632406,0.114064634,0.103384726,0.22035946,0.066752315,0.040775638,0.03437579,222.4165267944336,9558.42578125,1.1755471,0.052555688,0.11305607828114249,0.3814526,0.0075203795,0.023027497061331507,0.3690369,0.00650674,0.019664826934152637,0.7996781,0.030085737,0.046843538057332594,0.99330586,0.014956145,0.08963090105927153
50,1,0.17627443,0.31648466,0.11453687,0.10323682,0.2174605,0.054062832,0.03627748,0.02841535,223.24705743789673,9558.42578125,1.1719893,0.052465774,0.11266559575953171,0.38112095,0.007508947,0.02301917801080568,0.36903337,0.0065002055,0.01967076599416635,0.80063665,0.030097613,0.04674874379116873,0.9933058,0.014956159,0.08963088547330768
100,1,0.11091646,0.26536447,0.10908519,0.09072764,0.13842438,0.027995018,0.014123934,0.014919161,238.55318665504456,9558.42578125,1.1043723,0.04588766,0.1010183373372531,0.39337847,0.008387,0.023677490057452153,0.36029118,0.0065632747,0.019568660045527517,0.7726603,0.028629376,0.043418655703245775,0.99330175,0.014957276,0.08963039191638408
150,1,0.08384153,0.22881252,0.10100838,0.087811,0.11205339,0.022473956,0.018631784,0.012833795,253.9223828315735,9558.67578125,1.0505804,0.04197456,0.09321587619226515,0.38957217,0.008551756,0.023319881823011767,0.3520583,0.00648281,0.019235640371183835,0.7732093,0.027524445,0.04389969524398466,0.9932962,0.014958639,0.08962973210446204
200,1,0.067942835,0.20298602,0.098090515,0.084354274,0.09673194,0.020326009,0.011495162,0.009988671,269.3180673122406,9558.67578125,1.0111616,0.037334014,0.08745244790429009,0.38459823,0.008202078,0.02279475790395784,0.34908897,0.0063435338,0.01900421533646884,0.7672909,0.027750084,0.04418344351437988,0.9932893,0.014960158,0.08962891642474219
250,1,0.059104536,0.19111295,0.090558775,0.079435825,0.08801666,0.01336774,0.008085878,0.008856023,284.4331669807434,9558.67578125,0.9990591,0.034071155,0.0836106874784961,0.38285518,0.008029755,0.022631973587160726,0.3485396,0.0061668265,0.018934568727371138,0.75889975,0.027215678,0.0438479324748423,0.9932823,0.014961491,0.08962812151952926
300,1,0.053991254,0.1838995,0.08685685,0.07689114,0.08052774,0.011469562,0.007500774,0.0065823267,299.69170808792114,9558.67578125,0.9792255,0.031380624,0.07992826371933148,0.38081968,0.00795606,0.022610072079456332,0.3491297,0.006067328,0.018965977374363875,0.7616163,0.027465016,0.04428173934781224,0.993275,0.014962756,0.08962730062962242
350,1,0.050524607,0.17729177,0.08514281,0.07608762,0.07668936,0.009838183,0.0054841633,0.0067447573,314.9852979183197,9558.67578125,0.9644436,0.029086253,0.07680619052335534,0.37649316,0.007690626,0.022401334108750386,0.34876826,0.0060148262,0.018948293665199796,0.7595572,0.027283678,0.0449437083177356,0.99326694,0.014964041,0.08962650571007885
400,1,0.048039157,0.17598519,0.0799628,0.07224159,0.07312178,0.007753418,0.004802892,0.005048717,330.03915071487427,9558.67578125,0.95069504,0.027126934,0.07399930321499887,0.37231818,0.007608417,0.02218219136982498,0.34765106,0.0060620173,0.018918433336446654,0.75754726,0.026243018,0.043841860118342305,0.9932582,0.014965382,0.08962555491469854
450,1,0.046122443,0.17255083,0.07795047,0.070256226,0.07238285,0.007468002,0.0044519883,0.0046450556,345.11806178092957,9558.67578125,0.94114995,0.025553567,0.07200600085877185,0.3696482,0.007573013,0.021980694783887266,0.34554434,0.006069823,0.018793910485639487,0.7503995,0.025201164,0.043251588703169766,0.9932483,0.014966821,0.08962445862990973
500,1,0.044627775,0.17048858,0.07579117,0.06849045,0.071034685,0.006708969,0.004677313,0.0036551931,360.2367374897003,9558.67578125,0.9271958,0.024336178,0.07033501039555198,0.36660266,0.0075887265,0.021855483625055797,0.34387112,0.0061374707,0.018721292885170278,0.7501374,0.024345342,0.042703245816284936,0.9932375,0.014968335,0.08962323763343615
550,1,0.04337931,0.16845499,0.07404107,0.06754839,0.06993113,0.0057980996,0.004065188,0.0041053747,375.4223983287811,9558.92578125,0.919092,0.023426458,0.06895098473771186,0.3632118,0.0076251086,0.021760042362432463,0.3430955,0.0061979364,0.018723686014946513,0.7453736,0.02387258,0.04256566318077978,0.9932255,0.014969988,0.08962194907443634
600,1,0.042368352,0.16732763,0.07199492,0.0659389,0.06909436,0.0056915847,0.0040496984,0.0039724973,390.4667556285858,9558.92578125,0.9154327,0.022733763,0.06784563822185442,0.3610031,0.0076758806,0.021698659304644183,0.342698,0.0062942044,0.018765646272443964,0.7428846,0.023579026,0.042354464004678564,0.99321294,0.014971694,0.08962055138263929
650,1,0.041575152,0.16608042,0.0709203,0.064966016,0.06846843,0.0048204213,0.0042823753,0.003559212,405.8063232898712,9558.92578125,0.9126061,0.022178903,0.06686143334762419,0.35848615,0.007718022,0.021629539367664832,0.34187022,0.006311797,0.01877407125127801,0.7435824,0.023172323,0.04215673571125466,0.9932002,0.014973375,0.08961914327703968
700,1,0.040974632,0.1643037,0.07075193,0.064937055,0.068599135,0.0048013446,0.0038391978,0.0035549344,420.83772110939026,9558.92578125,0.9112971,0.021735813,0.06610665337431469,0.35597792,0.0076855468,0.021551712805498623,0.34091523,0.0063274186,0.018761792640602085,0.74044114,0.023142764,0.04225617559829076,0.9931876,0.0149750225,0.0896177299532312
750,1,0.04048257,0.16413166,0.069248065,0.06387607,0.06798734,0.0045331926,0.0034987663,0.0035849249,435.84802865982056,9558.92578125,0.9085779,0.021281298,0.06526658382309651,0.35483775,0.007667719,0.021516833657433638,0.34022135,0.0063295756,0.018757866069976578,0.7403978,0.02293436,0.04197496376999151,0.99317455,0.0149767045,0.08961626464545501
800,1,0.040060256,0.16322148,0.06868575,0.06340058,0.06808712,0.0046335743,0.0035474552,0.0034245788,450.9884388446808,9558.92578125,0.9071331,0.020851009,0.06459302241506631,0.3536408,0.0076259505,0.021452983767870443,0.339493,0.0062927636,0.018725999575178176,0.7396749,0.023010947,0.04208015360220131,0.993161,0.014978518,0.08961471617361177
850,1,0.039685894,0.1624733,0.0683702,0.06293073,0.0679378,0.0040959786,0.0032325438,0.003283217,465.99717235565186,9558.92578125,0.905979,0.020329228,0.0639155831551838,0.35248014,0.007572076,0.021392252910400263,0.3385777,0.006262157,0.018696248101034894,0.73943675,0.023173055,0.0421291021086942,0.9931462,0.014980482,0.0896130065880503
900,1,0.039367314,0.16228376,0.067377836,0.06213558,0.0677881,0.0039002942,0.0033595741,0.002993859,481.26939702033997,9558.92578125,0.90568477,0.019888343,0.06337413593555297,0.35214463,0.0075725717,0.021369365478926355,0.33760178,0.006244342,0.01867380461687839,0.73941016,0.023355322,0.04209571927918584,0.99313074,0.014982512,0.08961116186187945
950,1,0.03909334,0.161386,0.06721786,0.062075086,0.06811381,0.0039015822,0.0034102057,0.0031619368,496.33097195625305,9558.92578125,0.9067008,0.019449376,0.06296244912179547,0.35195404,0.007561508,0.02133440443689863,0.33675295,0.006214505,0.018647388198153297,0.7393954,0.023832878,0.04240635320305477,0.99311477,0.014984581,0.08960924954226823
1000,1,0.038850933,0.16114019,0.06665556,0.061430573,0.06807445,0.0036454943,0.0032462962,0.0031836256,511.1686999797821,9558.92578125,0.90674514,0.019107074,0.06252953457373843,0.35201052,0.007582341,0.021312987075070115,0.3362772,0.0062152254,0.018641332301960425,0.74164194,0.02431012,0.04252776850506392,0.99309784,0.014986744,0.08960720726457597
1050,1,0.03864118,0.16085657,0.066002056,0.060972422,0.068260714,0.0035367713,0.0032537887,0.0031319368,526.1094717979431,9558.92578125,0.9077464,0.018807432,0.06219772541740474,0.3520409,0.0075935377,0.021287422406820765,0.33585948,0.006194541,0.018624378755828563,0.74180883,0.024678437,0.04275729019388646,0.99308056,0.014988947,0.08960511816900685
1100,1,0.038452584,0.16059603,0.065527365,0.06056463,0.06832845,0.0034272566,0.0033494867,0.002800685,541.3391027450562,9558.92578125,0.90787756,0.018557481,0.06184315486918456,0.35183194,0.0076024593,0.02126508046071576,0.33535457,0.0062122815,0.018613815209894642,0.74233985,0.02521572,0.042983530764347376,0.9930623,0.014991238,0.0896028679195419
1150,1,0.03827313,0.16031507,0.0650921,0.06010477,0.068510525,0.0033507375,0.0032681138,0.0026535057,556.6592609882355,9558.92578125,0.908305,0.018331133,0.061493503009312916,0.35133836,0.007648572,0.021256939714861655,0.3345943,0.006214161,0.018593793992182837,0.74320614,0.025492838,0.043190601494992285,0.99304193,0.014993762,0.08960037335062314
1200,1,0.03811883,0.1599988,0.06469552,0.059892792,0.06868218,0.003391636,0.003118061,0.0028439024,571.5734887123108,9558.92578125,0.90878874,0.018142475,0.06121123474197421,0.35087165,0.0077054244,0.021259171303899684,0.3339451,0.006215549,0.018581314807253394,0.74244034,0.025758477,0.043366448957308165,0.99302167,0.014996241,0.08959793588182466
1250,1,0.037974913,0.16000962,0.06416102,0.05936727,0.06858926,0.0031079194,0.003037499,0.0027111813,586.7969105243683,9558.92578125,0.9088254,0.017986584,0.06093172082639857,0.350703,0.0077667236,0.021258907769540415,0.33340922,0.006224702,0.018575772427060534,0.74230134,0.025862353,0.043347749032090314,0.9929999,0.014998884,0.0895952748593661
1300,1,0.037841793,0.15974236,0.06381433,0.05899901,0.06887959,0.003347435,0.0030357635,0.0024898418,601.7569608688354,9559.18359375,0.90999645,0.01781486,0.0607486964384425,0.35070574,0.007795027,0.021249217704220825,0.33285323,0.0062153484,0.018560418856250645,0.7418674,0.025785651,0.043388853008348084,0.9929769,0.015001656,0.0895924682266041
1350,1,0.03771758,0.15967183,0.06326462,0.058665927,0.06892706,0.0034100465,0.0030072385,0.0026029958,616.6432795524597,9559.18359375,0.9101084,0.017692577,0.06052630213419465,0.35069355,0.0078051207,0.021249449857346815,0.33240446,0.006214525,0.0185585433630178,0.74161947,0.025704898,0.043298957536376574,0.9929525,0.01500457,0.08958947438807802
1400,1,0.03759703,0.15952466,0.06276026,0.058215026,0.06925032,0.0032115006,0.002863104,0.0026372655,631.8138210773468,9559.18359375,0.9110029,0.017571867,0.060362176517337475,0.35038605,0.0078560095,0.02125384111412842,0.33185,0.0062149833,0.018553868702339667,0.74049234,0.02548626,0.04318643692358499,0.9929257,0.0150077585,0.08958615298140059
1450,1,0.037486777,0.15934779,0.062331006,0.057870455,0.06953487,0.0032845358,0.0028385927,0.0026401433,646.9111988544464,9559.18359375,0.9118027,0.017528523,0.06021515668304525,0.3501235,0.007898208,0.021262812535188788,0.33127367,0.0062165526,0.018554312614368067,0.7396303,0.025272422,0.043103136620481604,0.99289805,0.015011012,0.08958273268745942
