epoch,frame,loss,loss0,loss1,loss2,loss3,loss4,loss5,loss6,walltime,memory,vx_err_linf,vx_err_l1,vx_err_l2,vy_err_linf,vy_err_l1,vy_err_l2,vz_err_linf,vz_err_l1,vz_err_l2,p_err_linf,p_err_l1,p_err_l2,chi_err_linf,chi_err_l1,chi_err_l2
12,1,0.9267231,0.46584532,0.20310943,0.17352147,0.4716936,0.57517755,0.21443643,0.19758813,66.48024940490723,2624.49609375,1.1364849588695547,0.08265759479612446,0.1606713747859878,0.45340381966504184,0.011036680859482773,0.029207096966175107,0.4313158494945696,0.010713902708632287,0.02883335843532882,0.9162486609470837,0.05797250217500584,0.08959240245778315,0.99330676,0.023217723,0.126279555274676
13,1,0.9267231,0.46584532,0.20310943,0.17352147,0.4716936,0.57517755,0.21443643,0.19758813,66.96586990356445,2624.49609375,1.1364849588695547,0.08265759479612446,0.1606713747859878,0.45340381966504184,0.011036680859482773,0.029207096966175107,0.4313158494945696,0.010713902708632287,0.02883335843532882,0.9162486609470837,0.05797250217500584,0.08959240245778315,0.99330676,0.023217723,0.126279555274676
14,1,0.7159464,0.44703567,0.18233426,0.1815992,0.46311706,0.43067077,0.1590684,0.15692014,68.12007141113281,2624.49609375,1.1431171676937124,0.08229386251534594,0.16027301793420226,0.4391853184579103,0.010241923136963723,0.028253180439845628,0.4228954760223065,0.01030741299835693,0.027974698633320496,0.919854575249254,0.05776646301226219,0.0887465263947236,0.99330664,0.023217767,0.12627954052450321
15,1,0.7159464,0.44703567,0.18233426,0.1815992,0.46311706,0.43067077,0.1590684,0.15692014,68.62860918045044,2624.49609375,1.1431171676937124,0.08229386251534594,0.16027301793420226,0.4391853184579103,0.010241923136963723,0.028253180439845628,0.4228954760223065,0.01030741299835693,0.027974698633320496,0.919854575249254,0.05776646301226219,0.0887465263947236,0.99330664,0.023217767,0.12627954052450321
16,1,0.60349476,0.4503844,0.17840652,0.17462209,0.45172337,0.330158,0.11233776,0.11246677,69.74850392341614,2624.49609375,1.138005473357775,0.08154787228230445,0.15856802165347447,0.4448885665415018,0.00991036654301029,0.028254099532677046,0.42428498245441226,0.009764631153282554,0.0278266285407248,0.9233836507824056,0.057548126715765036,0.08785909536002548,0.99330646,0.023217816,0.1262795110241525
17,1,0.60349476,0.4503844,0.17840652,0.17462209,0.45172337,0.330158,0.11233776,0.11246677,70.23695778846741,2624.49609375,1.138005473357775,0.08154787228230445,0.15856802165347447,0.4448885665415018,0.00991036654301029,0.028254099532677046,0.42428498245441226,0.009764631153282554,0.0278266285407248,0.9233836507824056,0.057548126715765036,0.08785909536002548,0.99330646,0.023217816,0.1262795110241525
18,1,0.5066414,0.43801174,0.1648371,0.16769084,0.43271676,0.2388409,0.08442521,0.08988458,71.34752297401428,2624.49609375,1.1164012930217764,0.08042289815548691,0.15550883335065674,0.44577166150791336,0.009920611275677399,0.028423150899324158,0.4228324962645207,0.009822905539831978,0.027900216480385924,0.9276636051413409,0.05726003671820746,0.08676844959896571,0.9933063,0.023217872,0.1262794815237949
19,1,0.5066414,0.43801174,0.1648371,0.16769084,0.43271676,0.2388409,0.08442521,0.08988458,71.83091330528259,2624.49609375,1.1164012930217764,0.08042289815548691,0.15550883335065674,0.44577166150791336,0.009920611275677399,0.028423150899324158,0.4228324962645207,0.009822905539831978,0.027900216480385924,0.9276636051413409,0.05726003671820746,0.08676844959896571,0.9933063,0.023217872,0.1262794815237949
20,1,0.45043784,0.42520708,0.15979615,0.1621083,0.4128863,0.18359506,0.077973716,0.08695237,72.95060205459595,2624.49609375,1.0988917378286476,0.07979483411059178,0.15301012665877814,0.4474582717893808,0.009895185300196114,0.02860778812581618,0.4249519360777071,0.009911676420706783,0.028106530397308382,0.9318636445727937,0.056927690714088444,0.08559949699359395,0.99330604,0.02321793,0.1262794446483382
21,1,0.45043784,0.42520708,0.15979615,0.1621083,0.4128863,0.18359506,0.077973716,0.08695237,73.4563364982605,2624.49609375,1.0988917378286476,0.07979483411059178,0.15301012665877814,0.4474582717893808,0.009895185300196114,0.02860778812581618,0.4249519360777071,0.009911676420706783,0.028106530397308382,0.9318636445727937,0.056927690714088444,0.08559949699359395,0.99330604,0.02321793,0.1262794446483382
22,1,0.41623095,0.41500363,0.15677366,0.16109785,0.3966214,0.13983023,0.07797165,0.10262442,74.56441926956177,2624.49609375,1.0886659649709816,0.0786889099025679,0.15092762891957492,0.4484149933932512,0.009636999218047133,0.028639839892005033,0.42084227751603254,0.009806010148018284,0.028074122733010392,0.9352653244909637,0.05660615711778693,0.08450855231391512,0.99330586,0.02321799,0.12627940039777594
23,1,0.41623095,0.41500363,0.15677366,0.16109785,0.3966214,0.13983023,0.07797165,0.10262442,75.03679609298706,2624.49609375,1.0886659649709816,0.0786889099025679,0.15092762891957492,0.4484149933932512,0.009636999218047133,0.028639839892005033,0.42084227751603254,0.009806010148018284,0.028074122733010392,0.9352653244909637,0.05660615711778693,0.08450855231391512,0.99330586,0.02321799,0.12627940039777594
24,1,0.38855433,0.40735617,0.1570038,0.16248801,0.3805076,0.133611,0.06273606,0.07063307,76.13827896118164,2624.49609375,1.077293160329258,0.07777496813907867,0.14880513899002143,0.44612918506843735,0.00933746450464054,0.028456938460823474,0.42374782539569644,0.009361463866317548,0.027952179625071058,0.9382333564040057,0.05629258255135597,0.08347055915022328,0.9933056,0.02321807,0.12627936352229555
25,1,0.38855433,0.40735617,0.1570038,0.16248801,0.3805076,0.133611,0.06273606,0.07063307,76.60830521583557,2624.49609375,1.077293160329258,0.07777496813907867,0.14880513899002143,0.44612918506843735,0.00933746450464054,0.028456938460823474,0.42374782539569644,0.009361463866317548,0.027952179625071058,0.9382333564040057,0.05629258255135597,0.08347055915022328,0.9933056,0.02321807,0.12627936352229555
26,1,0.37259793,0.40061212,0.156503,0.16473319,0.36884364,0.12854034,0.055326723,0.069630064,77.71990060806274,2624.49609375,1.0685496357778663,0.07735974027305284,0.147362315328306,0.4448999361274927,0.00921056601716203,0.028359186552732604,0.4211756912585428,0.009284192264849939,0.027881666976148963,0.9399655456122749,0.05606184980550127,0.0827410349345669,0.99330544,0.023218118,0.12627932664680439
27,1,0.37259793,0.40061212,0.156503,0.16473319,0.36884364,0.12854034,0.055326723,0.069630064,78.19970989227295,2624.49609375,1.0685496357778663,0.07735974027305284,0.147362315328306,0.4448999361274927,0.00921056601716203,0.028359186552732604,0.4211756912585428,0.009284192264849939,0.027881666976148963,0.9399655456122749,0.05606184980550127,0.0827410349345669,0.99330544,0.023218118,0.12627932664680439
28,1,0.35158822,0.39286956,0.15498479,0.15666139,0.3517327,0.1436334,0.046168882,0.046911117,79.35518002510071,2624.49609375,1.0554646281103248,0.07679879900470668,0.14514640741998305,0.44338141839487244,0.009077847903247782,0.028279762205399912,0.42067496753894595,0.009025101709439829,0.027776611280984815,0.9421618352112167,0.055708509552643705,0.08164658187036478,0.99330515,0.023218203,0.12627927502109867
29,1,0.35158822,0.39286956,0.15498479,0.15666139,0.3517327,0.1436334,0.046168882,0.046911117,79.83953142166138,2624.49609375,1.0554646281103248,0.07679879900470668,0.14514640741998305,0.44338141839487244,0.009077847903247782,0.028279762205399912,0.42067496753894595,0.009025101709439829,0.027776611280984815,0.9421618352112167,0.055708509552643705,0.08164658187036478,0.99330515,0.023218203,0.12627927502109867
30,1,0.32550406,0.38789296,0.15289228,0.15318915,0.3308109,0.12518808,0.03906164,0.03957821,80.96779894828796,2624.49609375,1.0368600515226478,0.0746655900955632,0.14103250020217323,0.44169295291883637,0.009025341331254953,0.028211197751433638,0.4193226201053789,0.00896289225489551,0.02773602112419377,0.9439799966689937,0.055168403628612875,0.08001445816250798,0.9933046,0.023218352,0.1262791865198398
31,1,0.32550406,0.38789296,0.15289228,0.15318915,0.3308109,0.12518808,0.03906164,0.03957821,81.45156836509705,2624.49609375,1.0368600515226478,0.0746655900955632,0.14103250020217323,0.44169295291883637,0.009025341331254953,0.028211197751433638,0.4193226201053789,0.00896289225489551,0.02773602112419377,0.9439799966689937,0.055168403628612875,0.08001445816250798,0.9933046,0.023218352,0.1262791865198398
32,1,0.30570185,0.38348377,0.14986625,0.15020457,0.30744836,0.12600695,0.039090738,0.041114572,82.57880187034607,2624.49609375,1.0176873234609718,0.0732222631497971,0.13727073223734945,0.4408628986356943,0.00894819725320456,0.028251512231387443,0.4173307073827913,0.008815270013904565,0.02772556738290798,0.9441880615827434,0.05473564725822356,0.07869558258670044,0.99330413,0.023218485,0.12627910539363132
33,1,0.30570185,0.38348377,0.14986625,0.15020457,0.30744836,0.12600695,0.039090738,0.041114572,83.06834745407104,2624.49609375,1.0176873234609718,0.0732222631497971,0.13727073223734945,0.4408628986356943,0.00894819725320456,0.028251512231387443,0.4173307073827913,0.008815270013904565,0.02772556738290798,0.9441880615827434,0.05473564725822356,0.07869558258670044,0.99330413,0.023218485,0.12627910539363132
34,1,0.28798458,0.37905914,0.14696346,0.14716043,0.2853072,0.12409414,0.04493698,0.047173835,84.27596378326416,2624.49609375,1.0041044978002662,0.07180486473350996,0.13474601459957197,0.4397484184382646,0.009087983982699341,0.028428629685174223,0.4162547094341448,0.008925680974650385,0.02788191709923064,0.9432462672170989,0.05432804809139788,0.07747993030511185,0.9933036,0.02321863,0.12627901689225354
35,1,0.28798458,0.37905914,0.14696346,0.14716043,0.2853072,0.12409414,0.04493698,0.047173835,84.76041746139526,2624.49609375,1.0041044978002662,0.07180486473350996,0.13474601459957197,0.4397484184382646,0.009087983982699341,0.028428629685174223,0.4162547094341448,0.008925680974650385,0.02788191709923064,0.9432462672170989,0.05432804809139788,0.07747993030511185,0.9933036,0.02321863,0.12627901689225354
36,1,0.2687247,0.3771486,0.14176665,0.1417574,0.26692843,0.10521333,0.043669105,0.045420982,85.93028664588928,2624.49609375,0.9849627045492285,0.06986677848692414,0.13068573199629427,0.43836313943845917,0.009131754813695598,0.028570959477168242,0.41399545471778043,0.008932008377247098,0.027939827696360494,0.9394079814133041,0.05376480113289249,0.07601287266115096,0.9933028,0.023218833,0.12627888414007057
37,1,0.2687247,0.3771486,0.14176665,0.1417574,0.26692843,0.10521333,0.043669105,0.045420982,86.41397500038147,2624.49609375,0.9849627045492285,0.06986677848692414,0.13068573199629427,0.43836313943845917,0.009131754813695598,0.028570959477168242,0.41399545471778043,0.008932008377247098,0.027939827696360494,0.9394079814133041,0.05376480113289249,0.07601287266115096,0.9933028,0.023218833,0.12627888414007057
38,1,0.2551392,0.37423098,0.13901661,0.13851924,0.25334373,0.092575796,0.043932326,0.04351761,87.56185674667358,2624.49609375,0.975124242673313,0.06845735866124811,0.12817547432193635,0.4363694385765283,0.009246973553515598,0.02864422440358143,0.4141504789482606,0.009030999970454081,0.028048733672704752,0.935059494751393,0.05333429069444415,0.07499361782339256,0.99330217,0.023218999,0.12627877351314484
39,1,0.2551392,0.37423098,0.13901661,0.13851924,0.25334373,0.092575796,0.043932326,0.04351761,88.04696488380432,2624.49609375,0.975124242673313,0.06845735866124811,0.12817547432193635,0.4363694385765283,0.009246973553515598,0.02864422440358143,0.4141504789482606,0.009030999970454081,0.028048733672704752,0.935059494751393,0.05333429069444415,0.07499361782339256,0.99330217,0.023218999,0.12627877351314484
40,1,0.24253033,0.3696191,0.13568592,0.13538532,0.23593579,0.09597169,0.04769515,0.044956747,89.22727394104004,2624.49609375,0.9627134231428259,0.06742299328500236,0.12560627984664574,0.43522376279813935,0.009530189029865539,0.028801278912815368,0.4133330608498109,0.009253413734978906,0.028187741357580544,0.9295064000812165,0.05289538268930322,0.0740875606537124,0.9933015,0.023219164,0.1262786628861222
41,1,0.24253033,0.3696191,0.13568592,0.13538532,0.23593579,0.09597169,0.04769515,0.044956747,89.71140217781067,2624.49609375,0.9627134231428259,0.06742299328500236,0.12560627984664574,0.43522376279813935,0.009530189029865539,0.028801278912815368,0.4133330608498109,0.009253413734978906,0.028187741357580544,0.9295064000812165,0.05289538268930322,0.0740875606537124,0.9933015,0.023219164,0.1262786628861222
42,1,0.23075506,0.3634244,0.1345953,0.13390975,0.22133714,0.090846844,0.054942843,0.04866267,90.85168719291687,2624.49609375,0.9497336772779578,0.0661272338028047,0.12274580064836997,0.4312742249248712,0.009855818515718538,0.02884623198769611,0.41238488876098545,0.009643801911248015,0.028345968767894088,0.9227645280238979,0.052430035868815394,0.07328276993029215,0.99330074,0.023219356,0.1262785522590026
43,1,0.23075506,0.3634244,0.1345953,0.13390975,0.22133714,0.090846844,0.054942843,0.04866267,91.33604454994202,2624.49609375,0.9497336772779578,0.0661272338028047,0.12274580064836997,0.4312742249248712,0.009855818515718538,0.02884623198769611,0.41238488876098545,0.009643801911248015,0.028345968767894088,0.9227645280238979,0.052430035868815394,0.07328276993029215,0.99330074,0.023219356,0.1262785522590026
44,1,0.2189275,0.35857743,0.13267909,0.13202187,0.20987876,0.08949022,0.040733013,0.039992858,92.46141409873962,2624.49609375,0.9385919598440283,0.06456706762855406,0.119855971725907,0.4291814313410013,0.01002843329313557,0.02888158147553524,0.41004249327653797,0.009842293214517274,0.02839277205427124,0.915121062139868,0.051948200962006544,0.07258463251413537,0.9932999,0.023219554,0.12627841213117869
45,1,0.2189275,0.35857743,0.13267909,0.13202187,0.20987876,0.08949022,0.040733013,0.039992858,92.94617080688477,2624.49609375,0.9385919598440283,0.06456706762855406,0.119855971725907,0.4291814313410013,0.01002843329313557,0.02888158147553524,0.41004249327653797,0.009842293214517274,0.02839277205427124,0.915121062139868,0.051948200962006544,0.07258463251413537,0.9932999,0.023219554,0.12627841213117869
46,1,0.21070042,0.3532379,0.13119811,0.1316075,0.20244648,0.08665871,0.03576276,0.040207453,94.10863828659058,2624.49609375,0.9328541783193701,0.06352393088232787,0.11803797041816556,0.42636561851484467,0.010010183961978253,0.028819705448780052,0.40828271084302814,0.009806386205004335,0.02833378629419077,0.9089635526229434,0.05160183048024498,0.07225502662559521,0.99329925,0.023219716,0.12627829412868005
47,1,0.21070042,0.3532379,0.13119811,0.1316075,0.20244648,0.08665871,0.03576276,0.040207453,94.59374046325684,2624.49609375,0.9328541783193701,0.06352393088232787,0.11803797041816556,0.42636561851484467,0.010010183961978253,0.028819705448780052,0.40828271084302814,0.009806386205004335,0.02833378629419077,0.9089635526229434,0.05160183048024498,0.07225502662559521,0.99329925,0.023219716,0.12627829412868005
48,1,0.20079806,0.34492096,0.13074319,0.13165405,0.19483694,0.082906075,0.033476997,0.03801896,95.72832703590393,2624.49609375,0.9275715378622168,0.06239919849563314,0.11619089931690615,0.4232605517981737,0.010040762532028437,0.028788787923224184,0.40612707906240375,0.009854318029309202,0.028314289831297842,0.9009580627366707,0.051194485904888884,0.0720714292718225,0.99329835,0.023219924,0.12627814662540168
49,1,0.20079806,0.34492096,0.13074319,0.13165405,0.19483694,0.082906075,0.033476997,0.03801896,96.21232628822327,2624.49609375,0.9275715378622168,0.06239919849563314,0.11619089931690615,0.4232605517981737,0.010040762532028437,0.028788787923224184,0.40612707906240375,0.009854318029309202,0.028314289831297842,0.9009580627366707,0.051194485904888884,0.0720714292718225,0.99329835,0.023219924,0.12627814662540168
50,1,0.19315708,0.33925152,0.13003077,0.1315381,0.18856993,0.078817025,0.034900792,0.029434046,97.33943319320679,2624.49609375,0.9213573364118689,0.06139304258522384,0.11448164811527427,0.4214762863525058,0.01031375587125386,0.028864441689340485,0.4034013847600473,0.010005022664603567,0.028250674955822508,0.894832396360933,0.050903593456852525,0.07208552699398782,0.9932976,0.023220103,0.12627801387230383
100,1,0.109775394,0.264573,0.11441235,0.11609334,0.1065201,0.033857588,0.019614542,0.018194988,114.78632068634033,2624.74609375,0.8002415922979468,0.03965677498570235,0.08309986918601185,0.36923752674834154,0.009683918049800367,0.026915820527189244,0.3657039205323709,0.00943660837783672,0.026480741991885888,0.8452177675840251,0.047242670366828256,0.07044469213749482,0.99326277,0.023226447,0.12627248236916797
150,1,0.08759726,0.24079429,0.10071319,0.10203958,0.091177106,0.019234013,0.013515278,0.013938217,131.94297528266907,2624.74609375,0.7608741394212485,0.03132900207355716,0.07078430818568865,0.3574746143826152,0.009171602099226898,0.026242539724713392,0.35034236931079776,0.009061680380677182,0.025890221975997746,0.8374588223573558,0.043959351743158674,0.0679514407270262,0.9932242,0.023232073,0.12626594013202638
200,1,0.07820229,0.23005164,0.09237939,0.0934366,0.08659499,0.016396869,0.01131051,0.010895153,149.49475145339966,2624.74609375,0.7398899666002036,0.026414271948644038,0.06348327213227517,0.3346253828285425,0.009081229299582268,0.02539169741485435,0.32647448308431415,0.008883318427521015,0.0250620209119421,0.7999058695909373,0.03816691183365042,0.0625056333076102,0.99317664,0.023238286,0.12625742070182294
250,1,0.071228616,0.22063592,0.083902545,0.08415105,0.08970419,0.014219642,0.009709103,0.009168567,166.71182107925415,2624.74609375,0.7301002613237143,0.023136177620157572,0.059690173783541224,0.2961210082697312,0.00874525712762232,0.02453088951811726,0.29283056683503894,0.008643592968457568,0.024338911839568107,0.7541097881671779,0.03369794979269788,0.05635926376047263,0.99310607,0.023247147,0.12624443023028506
300,1,0.06377296,0.20924847,0.07537451,0.07511387,0.09140977,0.013498511,0.008194378,0.0077154306,184.38410925865173,2624.99609375,0.8111489430961155,0.021783687344245725,0.06092629660072602,0.32476624244736735,0.008236582371893054,0.02424283270717198,0.32681757586490656,0.008123351477006609,0.024094679065772097,0.701444301235377,0.031645214550613816,0.05032612233960017,0.9930159,0.0232581,0.126227387891355
350,1,0.058367886,0.19969237,0.06872674,0.068599194,0.09372413,0.013012699,0.0076026134,0.00709097,201.61805176734924,2624.99609375,0.9140919462737583,0.021912551582258855,0.06434545054211707,0.35685231679963175,0.00798983253037637,0.024534561966368922,0.3614157475758746,0.007874675967144933,0.024397112297209828,0.6638008537170283,0.03444610669792348,0.049301124321394205,0.99294007,0.023266975,0.12621274882474637
400,1,0.054238673,0.19480637,0.06308484,0.06280322,0.09031579,0.010980941,0.0065013515,0.006739588,219.29026293754578,2624.99609375,0.9768251129601714,0.023577507043846428,0.06814860664221355,0.3855969120616051,0.007576166131234779,0.024764845572860367,0.38910279483873667,0.0074158448959488355,0.024579529200856903,0.6365518005964153,0.03803741799074608,0.051002874457763615,0.9928716,0.023274388,0.12619924455112805
450,1,0.05103719,0.18903077,0.058825333,0.058563355,0.09076801,0.010019596,0.0058323443,0.0064214156,236.6215353012085,2624.99609375,0.9996233531449553,0.024432044996398106,0.0706214036522352,0.41633425955030784,0.007148041733327803,0.02492192753442186,0.41731102080423654,0.007032261852788498,0.024736955362808146,0.6061907740709178,0.03818202735586003,0.05015855050528993,0.99281055,0.023280276,0.12618687543483004
500,1,0.04882306,0.18518275,0.05571984,0.055398896,0.0907041,0.008366071,0.005324246,0.0055763447,253.83769869804382,2624.99609375,1.026978070399594,0.02311349981031046,0.07224913340261387,0.444829541485046,0.00702460496730578,0.02521006007404344,0.444329567862342,0.006885445695956545,0.0250195607329634,0.5721992882367961,0.03587775272981636,0.04705249616529148,0.9927472,0.02328594,0.12617394413151972
550,1,0.0473681,0.18326308,0.053735193,0.053481296,0.088986315,0.0079566,0.0049432223,0.0053587817,271.6226053237915,2624.99609375,1.030874875081976,0.021708962504677794,0.07288113519537724,0.4628204286501156,0.00687522206795761,0.025292152575746973,0.46203110427934946,0.006749611527357608,0.025104113898665518,0.5528411599275462,0.03432557688124715,0.04514046606025584,0.9926922,0.023290405,0.12616253957077866
600,1,0.046480656,0.18221115,0.052194603,0.051941097,0.08813833,0.006971228,0.0043781255,0.004633273,289.5085906982422,2624.99609375,1.0380734472407895,0.02136007277378952,0.0731841225180281,0.4745766401693569,0.006744389057589064,0.025291879462376758,0.47344834418375314,0.006656947122401471,0.02509926690162451,0.5394158991453044,0.03402647819340813,0.044727503867279826,0.99264425,0.023293974,0.12615247760392934
650,1,0.045870163,0.18136768,0.050962854,0.050668575,0.08792494,0.006601798,0.004126549,0.00447178,307.649897813797,2624.99609375,1.0528794794215757,0.021608672249301675,0.073501652625378,0.48422400955412254,0.00664900265805543,0.025309505265800492,0.4833228668697578,0.006579386628659198,0.025125821167185494,0.5295207532522075,0.034657752080719244,0.04514431068600681,0.9925921,0.023297658,0.12614145502729104
700,1,0.04545985,0.18108836,0.050396636,0.05021074,0.08681806,0.0060819616,0.0038833166,0.0040584733,325.17441487312317,2625.24609375,1.0642414360179502,0.02179084281379119,0.07344749465915147,0.4885099113390194,0.006481225305510109,0.02516752233079794,0.48765472383577646,0.006430158248986117,0.02499151551400101,0.5260589452859752,0.035209951912062554,0.045625019841979454,0.9925433,0.023300702,0.12613098527158378
750,1,0.04514329,0.18083453,0.049793724,0.049551535,0.08628925,0.005768118,0.003658655,0.0038609083,342.88686203956604,2625.24609375,1.0736919908656675,0.02175221866508849,0.07345479809308568,0.4921080947324978,0.006299879448321891,0.02501983452337007,0.49092594595033945,0.006260588717269028,0.024845387692966542,0.5208911331769817,0.03542986266622063,0.04578230226585965,0.9924861,0.023304157,0.1261186611522118
800,1,0.044917177,0.18072207,0.04934063,0.049133923,0.08571857,0.005805442,0.0036053217,0.0037007926,360.7261941432953,2625.24609375,1.0777106552257139,0.02156358806122655,0.07325352122200342,0.4932039857313381,0.006111760480961795,0.024800487384380867,0.4918329200275642,0.006070260102681757,0.024634929834788512,0.5175274344560497,0.03540720501095705,0.04583397984134888,0.9924301,0.0233073,0.12610643183620449
850,1,0.04472792,0.18064143,0.049077004,0.048859097,0.085108355,0.0057412935,0.0033294014,0.0036539417,378.2428991794586,2625.24609375,1.081253694241418,0.02125073072116328,0.0729267805793379,0.49349795583937034,0.005951688509419238,0.024527879685192436,0.4924005355795542,0.0059076410824307705,0.024363505550950532,0.5161226423856609,0.03544924623651237,0.04602816715232588,0.9923593,0.023311192,0.12609089978150864
900,1,0.0445922,0.1807141,0.048931774,0.04871639,0.08432941,0.0056778793,0.0033343455,0.0034935349,395.7845470905304,2625.24609375,1.0797163462561867,0.021023650773870004,0.07249680081117858,0.491038996021484,0.0058249133973764695,0.02421166900474173,0.49029830956064857,0.005775237999709277,0.024050761336215445,0.5182808371660106,0.03531584667804371,0.0461690556679494,0.9922943,0.023314517,0.1260765181848107
950,1,0.044479214,0.18066084,0.04872673,0.048481986,0.08404227,0.0055748587,0.0032331052,0.0033824944,413.7991373538971,2625.24609375,1.0804403042716286,0.02076237034309495,0.07225075187505171,0.48905088309500083,0.005701936218808275,0.023904114902390236,0.48874930353243173,0.005654095276982576,0.023744022765718232,0.5197202893373363,0.03524124682502748,0.046391512272558506,0.9922164,0.023318565,0.12605919456640186
