epoch,frame,loss,loss0,loss1,loss2,loss3,walltime,memory,vx_err_linf,vx_err_l1,vx_err_l2,vy_err_linf,vy_err_l1,vy_err_l2,vz_err_linf,vz_err_l1,vz_err_l2,p_err_linf,p_err_l1,p_err_l2,chi_err_linf,chi_err_l1,chi_err_l2
18,1,0.015804844,0.12412284,0.0052996916,0.0053065154,0.018496467,197.95448517799377,9242.515625,1.1732941,0.14592238,0.22479757634108716,0.5275134,0.0219565,0.046278561435127576,0.5275099,0.021956172,0.04627876519298039,0.8413598,0.0588691,0.09317834232862911,0.0,0.0,0.0
19,1,0.015804844,0.12412284,0.0052996916,0.0053065154,0.018496467,198.18704891204834,9242.515625,1.1732941,0.14592238,0.22479757634108716,0.5275134,0.0219565,0.046278561435127576,0.5275099,0.021956172,0.04627876519298039,0.8413598,0.0588691,0.09317834232862911,0.0,0.0,0.0
20,1,0.015780807,0.12385508,0.0056008007,0.005601603,0.019441696,199.00853514671326,9242.515625,1.1714965,0.14587669,0.2244730992098329,0.5272899,0.021932209,0.04624387682432557,0.5272892,0.021931896,0.04624409080464342,0.8409914,0.05890655,0.09327526393609956,0.0,0.0,0.0
21,1,0.015780807,0.12385508,0.0056008007,0.005601603,0.019441696,199.2409393787384,9242.515625,1.1714965,0.14587669,0.2244730992098329,0.5272899,0.021932209,0.04624387682432557,0.5272892,0.021931896,0.04624409080464342,0.8409914,0.05890655,0.09327526393609956,0.0,0.0,0.0
22,1,0.015716538,0.12363164,0.0069057825,0.0069057643,0.018340547,200.3847632408142,9242.515625,1.1714028,0.14569294,0.22406157158216355,0.5266966,0.021851422,0.046139727105764285,0.5266929,0.021851081,0.046139976892366576,0.84009147,0.059033334,0.09356967650655458,0.0,0.0,0.0
23,1,0.015716538,0.12363164,0.0069057825,0.0069057643,0.018340547,200.62194299697876,9242.515625,1.1714028,0.14569294,0.22406157158216355,0.5266966,0.021851422,0.046139727105764285,0.5266929,0.021851081,0.046139976892366576,0.84009147,0.059033334,0.09356967650655458,0.0,0.0,0.0
24,1,0.015656905,0.123114906,0.007486692,0.0074867103,0.019685611,201.59604454040527,9242.515625,1.1680628,0.14556018,0.22335646767206843,0.5261027,0.02175908,0.04602601198019403,0.5260991,0.021758739,0.04602623203203758,0.8392355,0.0591403,0.09382267956015337,0.0,0.0,0.0
25,1,0.015656905,0.123114906,0.007486692,0.0074867103,0.019685611,201.828679561615,9242.515625,1.1680628,0.14556018,0.22335646767206843,0.5261027,0.02175908,0.04602601198019403,0.5260991,0.021758739,0.04602623203203758,0.8392355,0.0591403,0.09382267956015337,0.0,0.0,0.0
26,1,0.015610661,0.12278601,0.008349572,0.008349442,0.01987028,202.80375385284424,9242.515625,1.1666323,0.14543167,0.2229035493223704,0.5256179,0.021692688,0.04594215887637259,0.52561426,0.021692371,0.04594240466926275,0.83861446,0.059235465,0.0940194380765001,0.0,0.0,0.0
27,1,0.015610661,0.12278601,0.008349572,0.008349442,0.01987028,203.03418564796448,9242.515625,1.1666323,0.14543164,0.2229035493223704,0.5256179,0.021692688,0.04594215887637259,0.52561426,0.021692371,0.04594240466926275,0.83861446,0.059235465,0.0940194380765001,0.0,0.0,0.0
28,1,0.015585155,0.12262097,0.008675432,0.008676705,0.019967588,203.98866152763367,9242.765625,1.1658149,0.14535657,0.22263986125662183,0.52532697,0.0216521,0.045893476096308276,0.52532285,0.021651672,0.045893585171787314,0.8383198,0.059291065,0.09411106021308983,0.0,0.0,0.0
29,1,0.015585155,0.12262097,0.008675432,0.008676705,0.019967588,204.2177336215973,9242.765625,1.1658149,0.14535657,0.22263986125662183,0.52532697,0.0216521,0.045893476096308276,0.52532285,0.021651672,0.045893585171787314,0.8383198,0.059291065,0.09411106021308983,0.0,0.0,0.0
30,1,0.015569971,0.122537345,0.0087930625,0.008790927,0.01999925,204.85232138633728,9242.765625,1.1653587,0.14530948,0.22248165914936896,0.5251368,0.021627763,0.04586322174071654,0.5251342,0.021627603,0.045863617716208824,0.83816016,0.059325308,0.09415940457518589,0.0,0.0,0.0
31,1,0.015569971,0.122537345,0.0087930625,0.008790927,0.01999925,205.09214615821838,9242.765625,1.1653587,0.14530946,0.22248165914936896,0.5251368,0.021627763,0.04586322174071654,0.5251342,0.021627603,0.045863617716208824,0.83816016,0.059325308,0.09415940457518589,0.0,0.0,0.0
32,1,0.015550514,0.12242243,0.009051321,0.009054742,0.019983716,205.85485076904297,9242.765625,1.1647936,0.14524491,0.22227313727905984,0.5248789,0.021597039,0.045823629776272926,0.5248716,0.021596434,0.04582362723576434,0.8379694,0.059370756,0.0942131710694024,0.0,0.0,0.0
33,1,0.015550514,0.12242243,0.009051321,0.009054742,0.019983716,206.08714723587036,9242.765625,1.1647936,0.14524491,0.22227313727905984,0.5248789,0.021597039,0.045823629776272926,0.5248716,0.021596434,0.04582362723576434,0.8379694,0.059370756,0.0942131710694024,0.0,0.0,0.0
