epoch,frame,loss,loss0,loss1,loss2,loss3,loss4,loss5,loss6,walltime,memory,vx_err_linf,vx_err_l1,vx_err_l2,vy_err_linf,vy_err_l1,vy_err_l2,vz_err_linf,vz_err_l1,vz_err_l2,p_err_linf,p_err_l1,p_err_l2,chi_err_linf,chi_err_l1,chi_err_l2
0,1,15.271235133544986,0.0066928509242848554,0.0,0.0,0.0,3.705809568784851,0.8598422858923473,0.8937768304143662,56.41924834251404,2820.96875,1.0761327273858656,0.0871074766382329,0.1555441551909146,0.44071843727190524,0.01428743010625142,0.03149333380632332,0.4145792660989473,0.012226415698777467,0.028494383661965054,0.7993812447383253,0.028901836405003066,0.05127415552472807,0.9933071490757152,0.014968088272260387,0.0881651002217101
1,1,15.271235133544986,0.0066928509242848554,0.0,0.0,0.0,3.705809568784851,0.8598422858923473,0.8937768304143662,57.376402854919434,2835.8828125,1.0761327273858656,0.0871074766382329,0.1555441551909146,0.44071843727190524,0.01428743010625142,0.03149333380632332,0.4145792660989473,0.012226415698777467,0.028494383661965054,0.7993812447383253,0.028901836405003066,0.05127415552472807,0.9933071490757152,0.014968088272260387,0.0881651002217101
2,1,8.25957818060549,0.1508850519197237,0.11012907578542949,0.1156395938874159,0.18399599630410654,2.689539856450076,0.6705518555826239,0.7029879057211006,58.2797908782959,2837.21484375,1.1164770462268996,0.07581763755875814,0.144468365221994,0.4320647645516368,0.012126380165907533,0.028780623414696654,0.4052760455874158,0.010187728409940259,0.025563329181447696,0.7993766648491322,0.028899815364873398,0.051272457816916514,0.9933071494135399,0.014968088097068828,0.088165100235596
3,1,8.25957818060549,0.1508850519197237,0.11012907578542949,0.1156395938874159,0.18399599630410654,2.689539856450076,0.6705518555826239,0.7029879057211006,58.93592858314514,3038.51953125,1.1164770462268996,0.07581763755875814,0.144468365221994,0.4320647645516368,0.012126380165907533,0.028780623414696654,0.4052760455874158,0.010187728409940259,0.025563329181447696,0.7993766648491322,0.028899815364873398,0.051272457816916514,0.9933071494135399,0.014968088097068828,0.088165100235596
4,1,3.298067085849222,0.6090576133490629,0.11981383675520517,0.1318916533981349,0.41856727647814085,1.5531366808624836,0.37518765474862753,0.4088609239118275,60.17872452735901,3039.03515625,1.1404831223251153,0.06547019332991358,0.12905518179210562,0.4308127694337668,0.009849089523330086,0.025290801793279402,0.3874294602204812,0.008456957011905023,0.0217213438767321,0.8004446811027643,0.028873114259769326,0.051013665401360556,0.9933071369032976,0.014968092843377816,0.0881650985844073
5,1,3.298067085849222,0.6090576133490629,0.11981383675520517,0.1318916533981349,0.41856727647814085,1.5531366808624836,0.37518765474862753,0.4088609239118275,60.69749879837036,3039.03515625,1.1404831223251153,0.06547019332991358,0.12905518179210562,0.4308127694337668,0.009849089523330086,0.025290801793279402,0.3874294602204812,0.008456957011905023,0.0217213438767321,0.8004446811027643,0.028873114259769326,0.051013665401360556,0.9933071369032976,0.014968092843377816,0.0881650985844073
6,1,2.262102048709514,0.3507525068935284,0.11648979424019493,0.11621807197561276,0.34065185622749367,1.3439600660781812,0.2931164789802862,0.32219341797693607,61.74548006057739,3039.51953125,1.1412857682679216,0.06295154821340332,0.12643972346087656,0.4282286406552,0.009039552969220379,0.02414865458022043,0.38338593978471697,0.007582932018808059,0.020493633204177245,0.8012771774854031,0.028850331182325044,0.050832789777297056,0.9933071125143524,0.014968102882345131,0.08816509678828119
7,1,2.262102048709514,0.3507525068935284,0.11648979424019493,0.11621807197561276,0.34065185622749367,1.3439600660781812,0.2931164789802862,0.32219341797693607,62.26857924461365,3039.51953125,1.1412857682679216,0.06295154821340332,0.12643972346087656,0.4282286406552,0.009039552969220379,0.02414865458022043,0.38338593978471697,0.007582932018808059,0.020493633204177245,0.8012771774854031,0.028850331182325044,0.050832789777297056,0.9933071125143524,0.014968102882345131,0.08816509678828119
8,1,1.1923050178815875,0.33977825145017476,0.10650475632588054,0.10953847042065876,0.308108689643359,0.9292884007007017,0.20265892045329173,0.23223971183027148,63.51428937911987,3039.51953125,1.099973878323839,0.05635352171208101,0.11879080380494779,0.4223758669458367,0.008233338025347432,0.022624507242770178,0.3733053644241319,0.0068010661674222745,0.01890626543452657,0.803692414000985,0.028814049537569532,0.050332936120508376,0.9933070555307014,0.01496812442564682,0.08816509131005833
9,1,1.1923050178815875,0.33977825145017476,0.10650475632588054,0.10953847042065876,0.308108689643359,0.9292884007007017,0.20265892045329173,0.23223971183027148,64.03263688087463,3039.51953125,1.099973878323839,0.05635352171208101,0.11879080380494779,0.4223758669458367,0.008233338025347432,0.022624507242770178,0.3733053644241319,0.0068010661674222745,0.01890626543452657,0.803692414000985,0.028814049537569532,0.050332936120508376,0.9933070555307014,0.01496812442564682,0.08816509131005833
