x,y,z
0.007751937955617905,0.5615384578704834,0.699999988079071
0.007751937955617905,0.5769230723381042,0.3153846263885498
0.007751937955617905,0.607692301273346,0.6384615302085876
0.007751937955617905,0.6538461446762085,0.3769230842590332
0.05426356568932533,0.2846153974533081,0.4076923131942749
0.05426356568932533,0.36153846979141235,0.3461538553237915
0.06976744532585144,0.36153846979141235,0.7615384459495544
0.06976744532585144,0.4076923131942749,0.20769231021404266
0.06976744532585144,0.5153846144676208,0.8692307472229004
0.06976744532585144,0.607692301273346,0.4692307710647583
0.08527132123708725,0.16153846681118011,0.5769230723381042
0.10077519714832306,0.4692307710647583,0.6384615302085876
0.10077519714832306,0.7307692170143127,0.33076924085617065
0.11627907305955887,0.23846153914928436,0.7769230604171753
0.11627907305955887,0.30000001192092896,0.20769231021404266
0.11627907305955887,0.3461538553237915,0.23846153914928436
0.11627907305955887,0.7153846025466919,0.6846153736114502
0.13178294897079468,0.19230769574642181,0.6230769157409668
0.13178294897079468,0.20769231021404266,0.7461538314819336
0.13178294897079468,0.26923078298568726,0.7307692170143127
0.13178294897079468,0.42307692766189575,0.6846153736114502
0.13178294897079468,0.4692307710647583,0.7615384459495544
0.13178294897079468,0.7923076748847961,0.2846153974533081
0.1627907007932663,0.2846153974533081,0.17692308127880096
0.1627907007932663,0.2846153974533081,0.2230769246816635
0.1627907007932663,0.3769230842590332,0.5923076868057251
0.1627907007932663,0.39230769872665405,0.2846153974533081
0.1627907007932663,0.6692307591438293,0.10000000149011612
0.1782945692539215,0.2230769246816635,0.08461538702249527
0.1782945692539215,0.33076924085617065,0.7153846025466919
0.1782945692539215,0.3769230842590332,0.5461538434028625
0.19379845261573792,0.20769231021404266,0.16153846681118011
0.19379845261573792,0.7923076748847961,0.14615385234355927
0.19379845261573792,0.8692307472229004,0.5307692289352417
0.20930232107639313,0.26923078298568726,0.39230769872665405
0.20930232107639313,0.5,0.06923077255487442
0.22480620443820953,0.4076923131942749,0.13076923787593842
0.22480620443820953,0.9153845906257629,0.7153846025466919
0.24031007289886475,0.08461538702249527,0.26923078298568726
0.25581395626068115,0.3461538553237915,0.9923076629638672
0.25581395626068115,0.4384615421295166,0.8846153616905212
0.25581395626068115,0.7461538314819336,0.5307692289352417
0.25581395626068115,0.9461538195610046,0.6384615302085876
