epoch,frame,loss,loss0,loss1,loss2,loss3,loss4,walltime,memory,vx_err_linf,vx_err_l1,vx_err_l2,vy_err_linf,vy_err_l1,vy_err_l2,p_err_linf,p_err_l1,p_err_l2,chi_err_linf,chi_err_l1,chi_err_l2
10,1,1.0789526538164957,0.545002495733206,0.2672989071864494,0.4815358935911756,0.6531463661585367,0.22803340815601836,16.063860416412354,652.484375,1.0286918451984273,0.19249088609933385,0.2714745265189166,0.8034606328765028,0.031373547351794054,0.07174799498720763,1.4455917196726797,0.13625202784852042,0.19573529515741703,0.9933061516925581,0.037682847361256856,0.1717109166855386
11,1,0.9964474059558697,0.5837515336883174,0.31943347563682734,0.46737107901062264,0.5355683330603397,0.21994236209152324,16.15704894065857,653.2578125,0.9793708054277454,0.18136781734799376,0.2563972844875386,0.8006446528151444,0.03028309469344012,0.0698143521003476,1.453843689681999,0.1356423641164291,0.1932694237337858,0.9933055364725315,0.03768322382969227,0.17171078166650058
12,1,0.8958841655401788,0.562773392905488,0.2989649157758394,0.43971137233177726,0.49894779983182913,0.2179340611241195,16.249752521514893,653.7734375,0.9649700312338201,0.17751034097209237,0.25166036995836816,0.7993622404842516,0.029509397009547893,0.06912782062185031,1.4561687885822185,0.1353773869926261,0.19239793446292253,0.9933053036140479,0.03768336138107402,0.17171073270106663
13,1,0.8628738796910689,0.5416043079069748,0.2890073921464471,0.4334090611416891,0.5004479504359449,0.2184532335698585,16.34352731704712,654.546875,0.9714332145628171,0.17764597818705705,0.2523876992967307,0.7989692672354206,0.029220375430155127,0.06912545979845988,1.4543659349403042,0.13523898875890114,0.19215226166601912,0.9933052686218804,0.03768336932043313,0.1717107297062426
14,1,0.8092322197094197,0.519269962964751,0.2937960859641567,0.41791901790077124,0.4798123393533112,0.2199968150344579,16.437524795532227,655.3203125,0.9730873681281682,0.17508075487387334,0.2502039863927337,0.7973019349842161,0.0288463441593799,0.06877624031976137,1.4518979460451982,0.13467130515582332,0.1908715544884257,0.9933049750334282,0.03768350867156555,0.1717106783549173
15,1,0.7509862594066946,0.5121798983131662,0.31372803165276275,0.39193431334002615,0.43284726536266765,0.2219537614473677,16.533956050872803,655.8359375,0.9653008644315416,0.1691908691573982,0.2443780470451213,0.7950929034259829,0.029077558552928002,0.06821953103406123,1.4494866923798249,0.13366610441311788,0.1886943276300272,0.9933044166164569,0.03768379556801476,0.1717105711183548
16,1,0.6893031080275575,0.5062097096479322,0.3282231433030335,0.3574696887509984,0.3828330083678658,0.22578466602996727,16.63435173034668,656.609375,0.9543699835598312,0.16275825378620673,0.23715975607391998,0.7909686668345096,0.029693170880253437,0.06772543946418798,1.445716648766618,0.13226625125035316,0.18597930292999346,0.9933036395218792,0.0376841869858752,0.17171042323514765
17,1,0.6474235355909239,0.5028243464062225,0.33652014559666105,0.33430876295113887,0.3452157230998817,0.22451984188126048,16.729730129241943,657.3828125,0.9424779244248557,0.15778272503703084,0.23170345498321032,0.7890642787498077,0.030249914163716234,0.06750448150977398,1.4440789743619395,0.1313379326672669,0.18434765333315278,0.9933030851388186,0.03768446050958833,0.17171031679624274
18,1,0.614142388362611,0.4951874027243301,0.3398484492573814,0.32035417840294333,0.31911976864942376,0.22129308556755597,16.825653076171875,657.8984375,0.934497283340114,0.15393922364804816,0.2275360487737149,0.7870625072754622,0.030879317646726946,0.0673705419478934,1.4414361662920148,0.13043140444409543,0.18294534278040878,0.993302558931704,0.03768470158751063,0.17171021845576226
19,1,0.5864642871143084,0.4877036937159641,0.334504220724564,0.3126425578994152,0.3041588500475053,0.21554198081917988,16.921606302261353,658.671875,0.9315017799939649,0.15140344015169485,0.22479200200339458,0.7854020981742506,0.030784609873918466,0.06709810099678043,1.437876635619907,0.12958718067717837,0.18177403195122702,0.9933020973374594,0.037684898633464775,0.17171013279008068
20,1,0.5490613042405782,0.4787505380679628,0.3229849948565999,0.30370222530749535,0.28368135277938383,0.20695354084004097,17.018673419952393,659.4453125,0.9281165910536272,0.14743161881694328,0.22022856205006291,0.7822498091468559,0.031196871608704362,0.06678235191736788,1.4340559332228768,0.12802984706830786,0.17970552508323226,0.9933013021975681,0.03768526097034046,0.17170997173320932
21,1,0.5235409799211732,0.4766968734526363,0.3231379013072558,0.3029324199099885,0.24850754040014839,0.19585433064434338,17.11985683441162,660.21875,0.91191548514128,0.14083844357521583,0.2122422504425487,0.7788260162552895,0.031011684160952357,0.06623250090892596,1.4432507616914465,0.12585528673526364,0.17688123367100572,0.9933000897453256,0.03768581114690174,0.17170972186719557
22,1,0.49712521634891804,0.46994500614249113,0.30782639590808086,0.29105838547836277,0.24445400128670797,0.19247616743519294,17.217204332351685,660.734375,0.9089473992176754,0.13936965106500473,0.21011751086247332,0.7770614141085733,0.03141794267664003,0.0661775032212786,1.447754939641457,0.12506234727860976,0.17597604469512365,0.993299632812818,0.03768600461686347,0.17170962783571414
23,1,0.48157670629787364,0.4631846155812083,0.2995414121636279,0.2870056234246407,0.24158244856990455,0.1912520673127072,17.31698489189148,661.5078125,0.9032965681059403,0.1382083570834473,0.2081917560704745,0.776709912262324,0.03178731283841861,0.06623976453588216,1.4502489606560804,0.12449138859551559,0.17529571391571924,0.9932992561529111,0.03768615526731237,0.17170955012960512
24,1,0.46816097053167866,0.4615583074640882,0.29273598606552664,0.2794715712694781,0.2355017099230309,0.18938090526847276,17.418850421905518,662.28125,0.8925802639762694,0.13598312264676143,0.20499762268431762,0.7755615604318468,0.03186000821782486,0.06613477121780839,1.4530132406713088,0.12366717348096128,0.17429265997288804,0.9932986860716011,0.03768638376157879,0.17170943237970998
25,1,0.4487712998498735,0.45901736094747303,0.2813429214892892,0.26951778212061805,0.22640084549559678,0.18714525109183072,17.521226167678833,662.796875,0.8768313243934964,0.13220240425296886,0.1997514710904156,0.77379085504628,0.03204106407629348,0.06604396874557668,1.4580773240579699,0.12223868882158663,0.172658288566504,0.993297657408798,0.0376867877432932,0.17170922013599013
26,1,0.4298377542007336,0.457827134456787,0.27078309952084517,0.25633037286881305,0.21522170432561955,0.1867697515707927,17.62046194076538,663.5703125,0.8594246558252461,0.12757967223451053,0.19362518100650095,0.7708224181558959,0.032267696399337194,0.06588996060548274,1.463993951765813,0.12052971692531154,0.1708406554788183,0.9932963231138191,0.03768729393277253,0.1717089448794165
27,1,0.4176140811256057,0.46126111594385766,0.26319947946254574,0.24486883115917216,0.2024485708072836,0.18609709766492044,17.72000288963318,664.34375,0.8423654918293704,0.12285107889198577,0.18757974803684976,0.7674569647281547,0.03254855248049704,0.06574558019504523,1.4691156810885975,0.11888582208085903,0.16920107670625212,0.9932949027613891,0.03768781515665895,0.17170865178139486
28,1,0.40687601946978347,0.45791840492767716,0.25573914448245133,0.2387099779996772,0.1993421367652697,0.18725518094543972,17.819596529006958,664.859375,0.8421528363352855,0.12234631977363199,0.18700390084318436,0.7668470722575519,0.03244386568203172,0.06571289477508448,1.4695068426989584,0.11874151675100822,0.16908140286903492,0.9932946462631681,0.03768788949695403,0.17170859892879575
29,1,0.39592810152071034,0.4547316767774325,0.24968134913379353,0.22980053998825783,0.1959636279630865,0.18867007151976664,17.920269012451172,665.6328125,0.839426203853997,0.12115201103028775,0.18551296126918457,0.7655858435218506,0.032377685483998025,0.06562995378787774,1.4699865560332002,0.11841992596432688,0.16879196594346524,0.9932940674149839,0.037688058617799815,0.17170847954407975
30,1,0.38616441276287644,0.45364832848533687,0.24467411275603299,0.21967425087764286,0.1916339834349176,0.18847234615878405,18.020782709121704,666.40625,0.8303460963260374,0.11861528879552824,0.18218634019967805,0.763728335719997,0.03226760660790183,0.06546848030557308,1.4714433830691878,0.11768595907668815,0.16812693807008555,0.9932930375813238,0.03768838264804567,0.1717082672028406
31,1,0.37673486138352646,0.45694132865556414,0.24200280785812736,0.20259586399958343,0.1834952090116325,0.1861680657331865,18.12118649482727,667.1796875,0.8073560258039936,0.11250128578664878,0.17404603806121197,0.7595779070550063,0.032387767324122296,0.06509839006955152,1.4751430040593807,0.11589014736868022,0.16663314372432425,0.9932904672698062,0.037689187566979206,0.17170773754702218
32,1,0.36604326741662724,0.45375250447540866,0.23509991665964153,0.19643348000162839,0.18052676256385736,0.1835863208907832,18.221949100494385,667.6953125,0.8009395221986413,0.11105712085483636,0.17209887511699867,0.7589688255945367,0.03215759060409407,0.06492950874556416,1.4758871631882458,0.11551684675619467,0.16633002125170135,0.9932898913349926,0.03768936783147309,0.17170761914451943
33,1,0.36007141623337063,0.4504283526595525,0.2348945680520832,0.19412524966614764,0.17819921043392953,0.18047350524710717,18.324824333190918,668.46875,0.795734435480729,0.10979141284628323,0.17038026995315786,0.7585558315953931,0.03203224878520729,0.06473071867508152,1.476521594532815,0.11522574379461573,0.16612007754028807,0.9932893311330863,0.037689533774408604,0.1717075042169148
34,1,0.3524502166523986,0.4473452462341511,0.23406987910299892,0.18955608934419493,0.17503052694944424,0.17600154161014683,18.42663550376892,669.2421875,0.7871526556034564,0.10743503414829153,0.16718138950702788,0.7574827173128166,0.031808047498430685,0.06434847934472318,1.4776186909113453,0.11472688945475239,0.1657917875535471,0.9932881386264429,0.03768987004602959,0.17170725971379566
35,1,0.3490398476451683,0.45054162620612426,0.23564822189142373,0.18430786652906903,0.16776100135003408,0.16854928947241637,18.531176328659058,669.7578125,0.7692596197982982,0.10222593609134373,0.16024932264021471,0.7544453558919183,0.03141926172643578,0.06351053512382611,1.4800735350400802,0.11374098835749599,0.16516602922517418,0.9932853262661888,0.03769063879250381,0.17170668406382775
36,1,0.33785482677307266,0.44376079339887153,0.2318728232786042,0.17774906841689422,0.16635281254418266,0.16702751053479845,18.634487867355347,670.53125,0.7659442753233645,0.10110318307211366,0.15875779490140335,0.7536797784938115,0.031192783663820757,0.06331036817534409,1.4806206123709411,0.1135530937743529,0.1650701371293075,0.9932846444780992,0.03769081891202413,0.1717065446435154
37,1,0.33357454264068687,0.4417269672893902,0.23063919055954216,0.17517369306599134,0.16399257948225224,0.16636707583059557,18.737855911254883,671.3046875,0.7637166853535322,0.1001779516916735,0.15761202184624828,0.7528151691866883,0.030998389715576783,0.06313392667504929,1.4810339098778895,0.11346552665038694,0.16501707747613728,0.9932840506330961,0.03769096624373333,0.17170642367691216
38,1,0.32798879319954743,0.4401485927510685,0.22985786606116226,0.1707213263357922,0.1589402381810729,0.16436423068813386,18.841201305389404,671.8203125,0.7573380684564872,0.09788280928331511,0.15474111884901784,0.7507013348064464,0.030615389392608806,0.06271299139310045,1.4822016463941567,0.11320680884946165,0.16484306051821987,0.9932826211980087,0.037691327487536425,0.17170613203454616
39,1,0.32072744788222746,0.43814175482203627,0.22905997670539716,0.16489251564869387,0.15221861124005348,0.16103021552060262,18.946280241012573,672.59375,0.7472685131432207,0.09448421983416834,0.15048452172684207,0.747254757229843,0.02999838914751326,0.062066774139443864,1.4840159498093815,0.11284710754389408,0.16457052837284547,0.9932804693296401,0.03769187556363773,0.1717056854824199
40,1,0.3166696220988179,0.43743972215696453,0.22882702833833443,0.16156365786449975,0.14744788792072158,0.1584632685673999,19.073086738586426,673.3671875,0.7383971181856018,0.09162607078504705,0.14681334196963033,0.7439922028462219,0.029556448902458187,0.06153149220869885,1.4856046660922524,0.1125486414234524,0.1643336287483338,0.9932785176544333,0.037692366573115726,0.1717052808994477
41,1,0.3113856205715942,0.4352514949925439,0.22829332803275307,0.15748845436177528,0.14377507068564163,0.15604495777229507,19.17758274078369,673.8828125,0.7302580447368793,0.08916184814718146,0.14363497817282805,0.7409669893036543,0.029104339731726825,0.061052779242477165,1.4870097926589039,0.11230304275170808,0.16411718864216002,0.9932767638423494,0.03769280330224646,0.171704917819328
42,1,0.3080032021076639,0.433237571694367,0.22767585692026157,0.15550680517263504,0.14260911331804976,0.15476558758101383,19.282461881637573,674.65625,0.7256015583106097,0.08788239339144191,0.1418971043011947,0.7390198627064727,0.028864127638240904,0.060783597892538004,1.4876013510608208,0.11220401169766606,0.1639918680438105,0.9932756875105231,0.03769305988469051,0.17170469582481057
43,1,0.3031036707820459,0.42970629791811804,0.22674867651406957,0.15327327058804346,0.14187410532874364,0.15303675627470112,19.390523672103882,675.4296875,0.7188367889846566,0.08599131091295947,0.13919880150154473,0.7357215593979268,0.028569999150161826,0.060371880892344666,1.4882621776123666,0.11208801224482132,0.163820201005021,0.9932738353003863,0.037693487474985625,0.17170431447289544
44,1,0.30058659853728104,0.4273613887485562,0.228517428861245,0.15161937857929902,0.14151387667505677,0.15071168965430745,19.50662660598755,675.9453125,0.7075855923630084,0.08300408885356779,0.13479438549973766,0.7304636812636212,0.02801128545523191,0.059717567763423636,1.4886859414328741,0.11191104696788833,0.16354994622720284,0.9932706487530156,0.03769421193345165,0.17170365925966238
45,1,0.29532889627412817,0.4241439146697001,0.22439627285545025,0.14995334373545743,0.14168395480528856,0.15005599056572658,19.61408019065857,676.71875,0.705250992556929,0.08225069099576386,0.13365094360778731,0.7289674633079677,0.028054994051920735,0.059588166002404776,1.4887044837582597,0.11186828901177924,0.16349762378655877,0.9932697188035999,0.03769441765293821,0.17170346835057837
46,1,0.29289603728714314,0.4223888990083093,0.22302538888864962,0.14951633750369744,0.14136817686785497,0.14967710105857004,19.72272515296936,677.4921875,0.7040260213191244,0.08173235479844579,0.13286655463973412,0.7280177426888373,0.028042900985040704,0.05949286773310043,1.4884618591104835,0.11184231285416431,0.16346525657906985,0.9932690128373298,0.03769456783195479,0.17170332390396303
47,1,0.2904210318225083,0.4210371040005176,0.2217795919020344,0.14872608337130688,0.14040095186104098,0.14876399542455643,19.840521335601807,678.265625,0.7008600258749033,0.08063355542753674,0.13126511981942005,0.7261202543366293,0.027961472584394076,0.059289707085526756,1.488091267430793,0.11177988415642987,0.16337852768887726,0.9932676322622114,0.03769486448339421,0.17170304140756137
48,1,0.28681334685492393,0.4194984438146216,0.2201128618249208,0.14726801151380653,0.1381558316246498,0.1470028214836325,19.97040295600891,678.78125,0.6955136088193553,0.0787620088761419,0.12862937788562298,0.7228051055004242,0.02780842208322645,0.058947731614498546,1.4875494448425362,0.11165673894376438,0.1632063484064455,0.9932652743337848,0.03769536562535307,0.1717025596943511
49,1,0.28424071149008817,0.41837381600569495,0.2190506270369437,0.1468634620682166,0.13583390524578992,0.1456061745279305,20.101630687713623,679.5546875,0.68781468789323,0.07657339823283724,0.12557706517860318,0.7188430948786906,0.027972618839265696,0.058649478786564416,1.48669659670624,0.11147688399949202,0.16292999814200285,0.9932624484227534,0.03769595654823587,0.17170198373884887
50,1,0.2803539433537469,0.41785870888941745,0.21634367457875514,0.1438859240815541,0.1328080564216215,0.14353507665196807,20.20997929573059,680.328125,0.6808983460268041,0.07427483829645004,0.12244787241268033,0.7143836009102607,0.02773128401640291,0.05824008085019657,1.4861725318540913,0.11127075478689341,0.16266882128252103,0.993259369218456,0.037696598086936886,0.171701356127463
100,1,0.2430164465611498,0.4070781349835533,0.189822134673907,0.11079631216212882,0.11599329653722847,0.1246640611283041,22.585272550582886,681.1015625,0.7271525806052863,0.04286108350572579,0.08898165931909781,0.645902483593266,0.02510796713803515,0.055105703312155564,1.504772964515678,0.09872247782613659,0.1499158897811362,0.9931671926066346,0.037713329382382595,0.1716789796028483
150,1,0.24028109543922208,0.4076228470045667,0.18834706739094456,0.1059847816934042,0.11335866951169282,0.12069436747539197,24.966416120529175,681.1015625,0.73170353205475,0.036949892899915966,0.0851313520203852,0.6353029069941526,0.02422883523214512,0.05490290977226003,1.5127524290664898,0.09564727308973686,0.14718924988676368,0.993087392003385,0.03772649669541689,0.17165668843787166
200,1,0.2400798668804756,0.40757070771844833,0.18836633082799603,0.10531925532254129,0.11336159797511589,0.12058653765487368,27.293710231781006,681.1015625,0.725313140421253,0.03591570162493315,0.08425058614438967,0.6353170804840295,0.023934581902120045,0.054684515719893495,1.510966813799057,0.09493588480162521,0.14725973868973158,0.9929795110987222,0.037743884106108086,0.17162524142629246
250,1,0.23979092988853098,0.4066669442773186,0.1882724568194127,0.10574957566967451,0.11413909830939735,0.12147304971335458,29.60667324066162,681.1015625,0.7178247312358214,0.03331929852575131,0.08307879289598821,0.6372185505173671,0.02224431053976241,0.05352026469504474,1.5034404431957893,0.08783749690018974,0.1462369913338871,0.9921613640152502,0.0378732606101114,0.17137378405863712
300,1,0.08108286970756931,0.20553114573875095,0.10108897114108853,0.1373763489640287,0.07269483509113431,0.06681345260430717,31.963948726654053,681.1015625,1.4264450538978288,0.0952679117264908,0.1988621368223797,0.90586506070027,0.054964289643941,0.10246831743377369,1.5016878985210105,0.3148801262915942,0.34197623276143224,0.8782044871808543,0.05826620501006719,0.14958163024284174
350,1,0.030994811967665,0.1312763749936659,0.06015570682001499,0.08372957987567356,0.037411101198847704,0.04162190810263983,34.31709051132202,681.1015625,1.4130957532944444,0.08102246859204591,0.18117211243080056,0.8879788832905506,0.05435697053140272,0.10317602279846036,1.5593738188510464,0.3263373221401999,0.35733631750786904,0.9210322562793242,0.06310129743876251,0.16163969335306333
400,1,0.022045311239823034,0.10960694920879548,0.04923014699093803,0.07418170513735217,0.03212985765413223,0.03275312843461423,36.62145948410034,681.1015625,1.3580065529312342,0.06731797482356276,0.16096507525432324,0.7787749611092082,0.04827871953889885,0.09291867926298614,1.4510000813631072,0.30103503171418017,0.32826151992261887,0.9245815353498158,0.06295000259714398,0.16110796208897032
450,1,0.018315504723002727,0.10268926415522896,0.04603716864881729,0.06320243685045067,0.029728339574357325,0.02779706199182181,38.903480529785156,681.1015625,1.228013610994958,0.05924999769814064,0.14508785172497338,0.6528932805033005,0.0441881101177821,0.08400668845766437,1.4437158388349045,0.27113095014995425,0.2965645385887521,0.9299062854361405,0.06236341422671692,0.15968123320186384
500,1,0.015190711700910351,0.09570939961265834,0.04329751384299336,0.05118543744031035,0.029143115510326466,0.02620071819829505,41.24284291267395,681.1015625,1.1264650826477531,0.058444868036170404,0.13369922831625575,0.47946624508506636,0.043734418821798945,0.07679251895478904,1.4049763614710575,0.22352850711054498,0.24741291150101438,0.9402589601094434,0.06149677613132238,0.1578024927868054
550,1,0.01065013991631229,0.07983910945981758,0.0398658846601691,0.03863337729490609,0.026750216886905025,0.021873632815118494,43.695051431655884,681.1015625,1.3299538147024066,0.057890430430391736,0.12726939862991718,0.4401921400834458,0.04336224421024783,0.08132884377852777,1.442613999329889,0.14610797122881314,0.17343802345764986,0.9524365239862357,0.05960818007913289,0.15378809073332336
600,1,0.008111979491599388,0.06798178831776162,0.03702061899334671,0.033539305731957,0.024633571415739682,0.019703599884078642,46.06002616882324,681.1015625,1.4534831960996468,0.05821987990307655,0.1275668911140233,0.5339497934890493,0.044409776634658366,0.09350311951432658,1.482341521622213,0.10322022070622555,0.13764481959834,0.9577485606724633,0.057908105373953,0.15026029657413034
650,1,0.006568349197704218,0.05829586100839245,0.033714357236285804,0.033635024760405086,0.023633183230913693,0.018532179118482147,48.51900601387024,681.1015625,1.6012183331135945,0.05742636264056749,0.13103433867633252,0.654313288500087,0.0485569835630926,0.10639912559622683,1.51413937634536,0.07815517043528644,0.12120653764686071,0.9611501717973444,0.05621012867371993,0.1468176140297542
700,1,0.005982061141800273,0.0550232462054745,0.03165535632886596,0.03317700616176558,0.02289335204287344,0.018100348860940932,51.251866817474365,681.1015625,1.6967716225761929,0.05832788886262052,0.13337540706265186,0.6983076732203449,0.05063351216729864,0.11178130960490744,1.5350272611738693,0.071260338519068,0.11867039091203116,0.9624117999144263,0.0551814809945779,0.14476818864594554
750,1,0.005493252502974191,0.052379084935529174,0.030851528683365333,0.031658556241742616,0.022157222234814644,0.0174545255368272,54.04089426994324,681.1015625,1.7312123289457502,0.056428928577624014,0.12868753617379727,0.6974731336448379,0.04908934419509628,0.10943842593889516,1.5723113258081909,0.06822611151079047,0.11759042073887799,0.9629001712718486,0.05345343859549198,0.14138260858240262
800,1,0.00472632605871682,0.04964797512828135,0.02805604607067691,0.027423113985363765,0.02122421977359506,0.01648539406888153,56.50889611244202,681.1015625,1.7692507034612617,0.050819182854829864,0.11764522528160812,0.6597014259135926,0.04422468890011754,0.09954377266035169,1.615793947844567,0.09129591301129983,0.12725688237719354,0.9632442513444011,0.0507736258000669,0.13639821091946683
850,1,0.004021401799543108,0.047157280739367285,0.026083473358956825,0.02167759950837184,0.020123108701967735,0.015568791413196607,59.220165967941284,681.1015625,1.8124817234272996,0.04598167444758833,0.10691787246811439,0.6328868490545988,0.03888590693631569,0.08827147909052502,1.6630948533857604,0.13649375256341448,0.15863379183647944,0.9645651741880673,0.048139064747455704,0.13188395003470038
900,1,0.003553220521658478,0.044595651392715756,0.02471726046261477,0.01949358503427425,0.019283829534270328,0.014199982209349052,61.687761068344116,681.1015625,1.8411329289763287,0.040890888335878436,0.09768275455097855,0.6125339559741647,0.034495824867934656,0.07944492188921548,1.699167258427619,0.17245034231074072,0.18816294614970777,0.9664809619063393,0.04647620362970162,0.12936923156310023
950,1,0.003019552476879368,0.040182784402005754,0.022771933807663926,0.019955417035853705,0.01765943770897326,0.013276329913372796,64.03180766105652,681.1015625,1.8845561764764551,0.03381730942508086,0.08767482071574659,0.5842732788956292,0.028703044530873145,0.06775768359835105,1.732354158723207,0.22280868101406823,0.23199866511522305,0.9699921566372309,0.04457232576046044,0.12688516338158165
1000,1,0.0026455258618015252,0.03664395171429507,0.021671107586633414,0.020633028869912005,0.016157483165618037,0.01209642996659114,66.32692456245422,681.1015625,1.9271543085635696,0.029884110572882337,0.08178791287533445,0.5595705623607651,0.024855932867571363,0.05994020801144148,1.7529026814555786,0.261020371368166,0.2679751889488688,0.9731493017091136,0.0432402674341884,0.12542465707170306
1050,1,0.002444786914694145,0.034717210190957616,0.02073800073306786,0.02090373267515294,0.015636088006221342,0.011313013257029958,68.65520405769348,681.1015625,1.9576308029451983,0.028058046877498057,0.07918976895047751,0.5569548822684355,0.023152563035134036,0.05674170979678064,1.7524271890525773,0.2803731452571339,0.2868264779826796,0.9753478604272451,0.04255636313143533,0.12486924000680176
1100,1,0.0022806160172880023,0.032409469277388685,0.02019825037918167,0.021911494242295743,0.01486494524424805,0.011008761193760023,70.9823808670044,681.1015625,1.9910164877110965,0.02639308872844399,0.07748206880868862,0.5558699276075929,0.022324024034125558,0.055114220967906656,1.7403008727618001,0.2926951680973717,0.2989821348018401,0.9776687905749315,0.042033746369317435,0.12466307610006438
1150,1,0.0021236030080631846,0.030473788229487403,0.019894426103456795,0.02199775556056077,0.014451275924765092,0.010316124440203273,73.2740490436554,681.1015625,2.017389845705193,0.024918589973204446,0.07585007488175068,0.5587135553724243,0.02200357526292387,0.055024140591018594,1.7201875429945122,0.29349368586090774,0.29997414103461384,0.97974571704147,0.04167141152910873,0.12467073756967587
1200,1,0.001995328146281691,0.029333634916800203,0.019432462435115243,0.021528215928331082,0.013962839632135463,0.009940847092065386,75.68539142608643,681.359375,2.0441543995628306,0.024249642825956038,0.0745512343432088,0.5639851590697631,0.022103330298466048,0.05577379916763238,1.6969093354251237,0.28953758037081295,0.29629339650286524,0.9814586543813721,0.04124711071385458,0.12445462633283322
1250,1,0.0018930878684929866,0.028377168888455363,0.019059608804202505,0.02123172882020853,0.01343736578638704,0.009654344028870896,79.24525141716003,681.359375,2.070221529848432,0.023971622495964472,0.07377638556752206,0.5699357762614441,0.022430884048149437,0.05672694335382283,1.6731430792698023,0.28154994565370545,0.28844810509210467,0.9827592368990838,0.04076845659586772,0.12399423097469621
1300,1,0.0017849094616511293,0.02784896395535501,0.01843667382917673,0.020598231623900204,0.012698145168921085,0.009159895720922816,82.36766004562378,681.359375,2.0891046100076647,0.023935640226919977,0.0732098814559566,0.5719187645113513,0.02289491716074574,0.05759092200766967,1.6474114618705158,0.2668885115932808,0.2740102169145072,0.9838443620747389,0.0401235851883955,0.12311926728788271
