epoch,frame,loss,loss0,loss1,loss2,loss3,walltime,memory,vx_err_linf,vx_err_l1,vx_err_l2,vy_err_linf,vy_err_l1,vy_err_l2,vz_err_linf,vz_err_l1,vz_err_l2,p_err_linf,p_err_l1,p_err_l2,chi_err_linf,chi_err_l1,chi_err_l2
42,1,0.007153854,0.08329409,0.0059196833,0.0053210435,0.0123527385,78.51867294311523,2556.15625,1.0403106935037245,0.08569838157058088,0.14771064555819174,0.43268377958495646,0.013338304302639156,0.030414708215698767,0.4072162968792627,0.011499069669467461,0.02745129722765367,0.7903857974305002,0.02949587522826988,0.05169352025511938,0.0,0.0,0.0
43,1,0.007153854,0.08329409,0.0059196833,0.0053210435,0.0123527385,78.92908048629761,2556.15625,1.0403106935037245,0.08569838157058088,0.14771064555819174,0.43268377958495646,0.013338304302639156,0.030414708215698767,0.4072162968792627,0.011499069669467461,0.02745129722765367,0.7903857974305002,0.02949587522826988,0.05169352025511938,0.0,0.0,0.0
44,1,0.0071174577,0.08310093,0.005950602,0.005440705,0.012111259,79.90651226043701,2556.15625,1.0400992162240614,0.08548829055623774,0.14724157532257776,0.431699104334009,0.01328366959071583,0.03032436992862552,0.4063188716523955,0.01144282319850534,0.02736832518229548,0.7884138848602025,0.029471264438316956,0.05157428796170579,0.0,0.0,0.0
45,1,0.0071174577,0.08310093,0.005950602,0.005440705,0.012111259,80.29769229888916,2556.15625,1.0400992162240614,0.08548829055623774,0.14724157532257776,0.431699104334009,0.01328366959071583,0.03032436992862552,0.4063188716523955,0.01144282319850534,0.02736832518229548,0.7884138848602025,0.029471264438316956,0.05157428796170579,0.0,0.0,0.0
46,1,0.007088645,0.082957916,0.0058500245,0.0052838107,0.012020247,81.26723170280457,2556.15625,1.039680851222383,0.08534346989904648,0.1468694458293283,0.4309551694493416,0.013262227389131444,0.030265424928386436,0.4056314624600718,0.011423384083060586,0.02731362031490309,0.7868255952342598,0.029433154511211743,0.05146605132777462,0.0,0.0,0.0
47,1,0.007088645,0.082957916,0.0058500245,0.0052838107,0.012020247,81.65644764900208,2556.15625,1.039680851222383,0.08534346989904648,0.1468694458293283,0.4309551694493416,0.013262227389131444,0.030265424928386436,0.4056314624600718,0.011423384083060586,0.02731362031490309,0.7868255952342598,0.029433154511211743,0.05146605132777462,0.0,0.0,0.0
48,1,0.007069297,0.08281562,0.005818368,0.0051673884,0.012260305,82.62283492088318,2556.15625,1.038589370967256,0.08526867935205111,0.1465586795656821,0.4304416763659242,0.013233123987241822,0.030221867151693404,0.40517223754307724,0.011402024710895117,0.027276898048538892,0.78575801364772,0.029384134570184305,0.05137851756821416,0.0,0.0,0.0
49,1,0.007069297,0.08281562,0.005818368,0.0051673884,0.012260305,83.0132417678833,2556.15625,1.038589370967256,0.08526867935205111,0.1465586795656821,0.4304416763659242,0.013233123987241822,0.030221867151693404,0.40517223754307724,0.011402024710895117,0.027276898048538892,0.78575801364772,0.029384134570184305,0.05137851756821416,0.0,0.0,0.0
50,1,0.0070539666,0.08270864,0.005880412,0.0052821734,0.012278699,84.0340678691864,2556.15625,1.0382163651002516,0.08518939954296698,0.14634103495045558,0.4299845543753031,0.013210383338422456,0.030184688154463665,0.40476690546950794,0.011381311673114573,0.0272435920495916,0.7850919233604519,0.029361159908491297,0.05133398372194115,0.0,0.0,0.0
100,1,0.0065094903,0.079226956,0.0056151077,0.00500581,0.013266201,99.25397229194641,2556.15625,1.0262664086831679,0.08004708456536937,0.13847799116935472,0.415859027492595,0.013320702254442554,0.029412413702488763,0.3930762422957132,0.011261921560882,0.026600962025502727,0.770116107349023,0.030092595519766775,0.05072973081149716,0.0,0.0,0.0
150,1,0.0060744793,0.07609114,0.00736828,0.0068629575,0.013536081,114.90741467475891,2556.15625,1.01802814759332,0.07334435114579312,0.12950964733618667,0.4051555576437756,0.012710647500181952,0.028351114937244317,0.38062030949971176,0.010650810862020058,0.025542670571011325,0.7413626609339563,0.028159246077506972,0.04871299118981927,0.0,0.0,0.0
200,1,0.005419222,0.071009,0.008793084,0.0075622657,0.0155704105,130.86163926124573,2556.40625,1.0052323416622286,0.06257275654281613,0.11533666304669757,0.3800220689439818,0.01188434174326373,0.026429564077987786,0.35581827664157845,0.009879079645019198,0.023675053786627855,0.6782987302138654,0.02536939475543875,0.04512668465231469,0.0,0.0,0.0
250,1,0.004571869,0.06403149,0.010331233,0.008850644,0.01693428,146.20094752311707,2556.40625,0.9927989915760165,0.05025180469735865,0.10010459606701438,0.3441309644544169,0.011619813209963692,0.024412658640140562,0.3234634114184091,0.009171516452296033,0.021442482432908125,0.6096400065780067,0.022450782097536988,0.03974147926662987,0.0,0.0,0.0
300,1,0.0036492427,0.055850204,0.011466504,0.009481719,0.017567411,161.87749075889587,2556.40625,0.9617392496021395,0.04030164599321062,0.08115462528614734,0.3074661581480547,0.01122105042143133,0.02206413730882679,0.28475220266021467,0.008368175060044872,0.018743573434853035,0.5368304444909476,0.01915104834019264,0.034559531650197844,0.0,0.0,0.0
350,1,0.0028704966,0.049091328,0.010282761,0.008837279,0.01663447,176.9987576007843,2556.40625,0.9464422539623385,0.0387700096546954,0.07316359279287121,0.2942736088001772,0.010733019059379312,0.020661082431518894,0.26204508219916706,0.007916367165093394,0.01730560501394019,0.4962002231240653,0.017929738650983802,0.03190256987876756,0.0,0.0,0.0
400,1,0.002344209,0.043832965,0.009765432,0.008638541,0.015902586,192.57293725013733,2556.40625,0.9370657280834322,0.03722910886479384,0.06819981829163513,0.2836236215832707,0.009911991325595773,0.01942134367127897,0.24456473462893247,0.007287154183438705,0.01621279738725249,0.46114047304395667,0.017144295110617172,0.029705887706706475,0.0,0.0,0.0
450,1,0.0019682075,0.04032143,0.009271616,0.008319838,0.013682372,208.53466248512268,2556.65625,0.9302136312012079,0.03413092984164448,0.06360423658617674,0.2740253366234776,0.008912455806253565,0.01829479987892196,0.24873756482574805,0.00663947411532901,0.01535996237092445,0.4311677409768485,0.015178508481443184,0.027066177517029468,0.0,0.0,0.0
500,1,0.0016710997,0.037052684,0.009169167,0.0083177285,0.012039102,224.56426239013672,2556.65625,0.9256634722236994,0.030315451113506295,0.059726714611992145,0.2808644883578937,0.008087127091873642,0.017416901396636514,0.2614453943011509,0.006075308353794913,0.014693018993168348,0.4018250598073386,0.013273313332681677,0.024168200574189953,0.0,0.0,0.0
550,1,0.0014695781,0.034638815,0.009056889,0.008241313,0.0109446,239.7454776763916,2556.65625,0.9176060567383173,0.028265269342630746,0.05705902121679456,0.29379532861172364,0.007449233602566163,0.016774299774221152,0.26993343844387396,0.0056376407475770005,0.014209569989602338,0.4077170507003543,0.01263202941121472,0.022509322226042384,0.0,0.0,0.0
600,1,0.0013154822,0.032942683,0.0087478375,0.008029619,0.009447892,254.95960521697998,2556.65625,0.9078848968033197,0.02670509319080754,0.05455905259238981,0.3025854341930072,0.007069473506676533,0.01635422620752126,0.2777378322121845,0.005367310290357664,0.013826973625130703,0.4110412464429614,0.011638613228622838,0.021100193997867445,0.0,0.0,0.0
650,1,0.0012020012,0.031472392,0.008648895,0.008019294,0.008507477,270.5453395843506,2556.65625,0.8951230059151056,0.026170816438891426,0.05227646486656493,0.3108500950282733,0.0067565035604637055,0.016016144269296373,0.2848535092112766,0.005147270075409184,0.013524079607454477,0.41370466509358855,0.010808353847403508,0.020322139546353916,0.0,0.0,0.0
700,1,0.0011181541,0.030327594,0.00850687,0.007885417,0.007990277,286.3029968738556,2556.65625,0.8821810493950251,0.026233117636178443,0.05069734542987365,0.3155161254352252,0.006568364505632282,0.015785112578727747,0.2898780168530689,0.0049853005827798225,0.01326232037834446,0.41475369194047423,0.010514105257945017,0.019842019381631697,0.0,0.0,0.0
750,1,0.0010461129,0.029393557,0.008401115,0.007782617,0.007140294,301.53096318244934,2556.65625,0.870847643423498,0.025640254957140104,0.04942664975483211,0.3173128180450122,0.006464613577841082,0.01563033048760241,0.2930509062049137,0.004863556853754705,0.013031569662437006,0.41515788593785735,0.010071815183461553,0.01912224331537245,0.0,0.0,0.0
800,1,0.0009848514,0.028499411,0.008434398,0.007645711,0.0065604034,317.1909086704254,2556.65625,0.8579561720375422,0.02442988852540499,0.04794654407991764,0.31836269425808594,0.006262764199579132,0.015420935111957721,0.2955795140502201,0.004702717814609756,0.012774259303185001,0.4159192756702182,0.009339263250539102,0.01821081564477461,0.0,0.0,0.0
850,1,0.00092826644,0.027653452,0.008398246,0.0074727084,0.006097626,332.4812560081482,2556.65625,0.8461569026859408,0.02300070838559687,0.04641219948919515,0.3169010691589038,0.006000865988296582,0.01520202673847011,0.29648259892437323,0.004528811393614194,0.012500737016194832,0.4158511773635623,0.00877222932543155,0.01737698345552719,0.0,0.0,0.0
900,1,0.00087875023,0.026898637,0.008311989,0.0072626784,0.0057773525,347.8383905887604,2556.65625,0.8351475671680575,0.021857691548552896,0.04494207607996452,0.31434408950268433,0.0057503949726698,0.014999783686931455,0.29561226680252417,0.004378132949775681,0.012247884048131635,0.41428378382222625,0.008427494834977177,0.016935806456549955,0.0,0.0,0.0
950,1,0.00082869345,0.025993321,0.008278904,0.007091052,0.005849554,363.2870080471039,2556.65625,0.8183704093845492,0.021027993039910146,0.042998476721727914,0.3103517107909839,0.0055233816962732395,0.014776745980338655,0.2943530292746769,0.004191041510325933,0.011904487028902143,0.4116555766155002,0.00797073519374766,0.01655465163511409,0.0,0.0,0.0
1000,2,0.00077780435,0.02502196,0.008269086,0.0068800887,0.005999375,379.2592122554779,2556.65625,0.8001237586887484,0.020539773640693766,0.04126201730405139,0.30623165893017457,0.005416603763025897,0.014562484242733901,0.29275915636989935,0.004041047946005834,0.011513744069244795,0.4091147796203372,0.007495428936705055,0.016073793755904293,0.0,0.0,0.0
1050,2,0.00072025385,0.02390057,0.008222371,0.006641616,0.006107219,395.0376343727112,2556.65625,0.7790620402248507,0.02018238223425841,0.03972411723997811,0.3010469787067096,0.005391387258210051,0.014344308982960024,0.2901339890000568,0.003945465416397803,0.011091767480057834,0.40689465561406585,0.007276402719193707,0.0156611616649399,0.0,0.0,0.0
1100,2,0.0006686926,0.022922473,0.008149297,0.006332186,0.006061788,410.6746413707733,2556.65625,0.7618834827814531,0.01977643709470849,0.03864292766951945,0.295723807091109,0.0053677490782288095,0.01414941226121098,0.2878280343053089,0.003843519775691449,0.010713293672849336,0.40535672166841,0.007185930869159513,0.015134188671719633,0.0,0.0,0.0
1150,2,0.00061730825,0.021964325,0.008019572,0.0060533127,0.00582413,426.6680073738098,2556.65625,0.7460685823831987,0.0191386558029221,0.03759950947144368,0.29021956651207814,0.00521527005531785,0.013898242175590703,0.2850471199986683,0.003685173110488212,0.010311680152699775,0.4021999404718158,0.007151080871854243,0.014683279848170678,0.0,0.0,0.0
1200,2,0.00057083106,0.021032223,0.007887285,0.0057855635,0.00572666,442.4033763408661,2556.65625,0.7283496712122393,0.01852746795199482,0.036332073152605754,0.2858709308385552,0.005011333560050969,0.013622851109790772,0.28231098368141516,0.0035146846391945256,0.009909703923080633,0.3976072428606359,0.0070303414000138205,0.014318168224034901,0.0,0.0,0.0
1250,2,0.0005238526,0.020056829,0.007753117,0.005475634,0.0056109577,458.19194197654724,2556.65625,0.7087777708445024,0.0180261889347526,0.034949987392811376,0.28074773280617604,0.004861510039331891,0.013352374033089793,0.2792513580558048,0.0033734302048993533,0.00952045846222355,0.3968315033100454,0.006785856378090685,0.013981842304197934,0.0,0.0,0.0
1300,2,0.00048526158,0.019252373,0.0076183463,0.005213206,0.00542134,473.9022560119629,2556.65625,0.6906643365297747,0.01758612399732106,0.03375361027136262,0.27658205358979115,0.004802002678847477,0.013130233424037652,0.27634652569267615,0.0032986361384893703,0.00920931632156537,0.39632498303874414,0.006605810614464691,0.013718945480117798,0.0,0.0,0.0
1350,2,0.00044992915,0.018551495,0.007467703,0.0049435133,0.0050563086,489.5597770214081,2556.65625,0.6737269018564653,0.017066921184347095,0.032839588923550614,0.27292018263337026,0.004834301394798305,0.01293517354812145,0.2734852792260395,0.003280515072182117,0.008933679922877781,0.39576738158687036,0.006451002312567156,0.013385108524336083,0.0,0.0,0.0
1400,2,0.00042208604,0.018001314,0.007312923,0.004725228,0.0047150934,505.39582872390747,2556.65625,0.6599984620485735,0.016655375956795542,0.03222937955043922,0.2700199994325341,0.004847682415703678,0.012764403932274088,0.27107839896652564,0.00326768937457347,0.00872125161591815,0.3947107551477758,0.0064622591120998074,0.013139307389360574,0.0,0.0,0.0
1450,2,0.00039779852,0.017518438,0.0071399338,0.004530596,0.0044043027,520.907487154007,2556.65625,0.6464830492411089,0.016262984304329344,0.03154824185528149,0.2667402538537682,0.004754826057373812,0.012554337262811592,0.2685023756263004,0.0032077178028524856,0.008518516096753814,0.3933936266086904,0.006457399252683027,0.012937032573328044,0.0,0.0,0.0
1500,2,0.0003786745,0.017139532,0.007010243,0.004393299,0.004057874,536.0907828807831,2556.65625,0.6350786541376543,0.015931624830423412,0.03088869172332141,0.26361404983994374,0.004619559388761474,0.012356565008919296,0.266040182256435,0.0031268422257597463,0.008353383582182766,0.3913322595737783,0.006217467775352171,0.012713631181983587,0.0,0.0,0.0
